Reaction,Dataset,Reference,wB97M-V,MACE-MP-0b3
BH76_47,BH46,9.700007564507882,8.853194134174096,-3.2888907093969384
BH76_49,BH46,3.400002580316121,2.410249770904295,-11.982338513402178
BH76_50,BH46,13.700010231050683,11.728336746220046,-2.8246761119404242
BH76_51,BH46,1.800001513698999,0.9425539940694144,-20.62880063060602
BH76_52,BH46,6.800005160632242,6.036648921560808,-11.408626082803066
BH76_53,BH46,3.5000024901023226,2.358557360208688,-9.684742343650049
BH76_54,BH46,20.400015481896727,18.33180732007471,10.561381664705689
BH76_55,BH46,1.6000010666171218,-2.1231516363338336,-23.153689697117343
BH76_56,BH46,33.80002535607933,29.181932760187788,-7.256426497871519
BH76_57,BH46,14.400010854573043,11.707560472291132,-14.808724356076777
BH76_58,BH46,8.900007031199321,6.798336487436589,6.624250387011763
BH76_59,BH46,2.900002403875639,3.339371610922215,-5.70139377268133
BH76_60,BH46,24.70001850530761,23.85886853622202,25.76322295831995
BH76_65,BH46,10.400007560520766,7.628605755948749,-53.985799113769005
BH76_66,BH46,9.900007384080284,7.813476698612351,-23.332649822877592
BH76_67,BH46,8.900007031199321,7.647621301091554,2.9446987227725305
BH76_68,BH46,22.000016548513848,20.872337658714947,1.655692873238162
BH76_69,BH46,9.800007474294082,9.096762501283644,10.30562423819228
BH76_70,BH46,19.400014501506288,18.232634593309115,-2.165705752193998
BH76_71,BH46,11.300008631125005,10.710394893452024,-4.938176589112296
BH76_72,BH46,17.800013434889166,17.36555787803796,6.150285017781688
BH76_73,BH46,13.900010678132563,13.295361123209068,-2.403368798780756
BH76_74,BH46,16.9000129917944,15.861679842179246,-2.4972313327388447
BH76_75,BH46,39.700030073616816,39.44944364053168,24.173610109161945
BH9_1,BH876,11.740000076561127,11.014517548305118,-1.8807331899465083
BH9_2,BH876,9.010000000000014,10.25597807198742,4.47875901107541
BH9_3,BH876,38.50999977168731,38.27488220016119,19.4822381719242
BH9_4,BH876,6.559999999999983,7.9355993294546945,-4.644783870548265
BH9_5,BH876,17.100000261177325,17.189316445662246,-2.7652017459152893
BH9_6,BH876,15.179999999999978,16.336308179043964,8.26513069523245
BH9_7,BH876,10.800000000000004,10.0992294056565,-1.044457543000459
BH9_8,BH876,20.54000029537003,22.11455710782443,6.408907027858617
BH9_9,BH876,8.559999999999999,7.519742337652926,-2.2812733575348276
BH9_10,BH876,10.839999999999982,11.557317886951516,3.465026632034365
BH9_11,BH876,6.919999999999971,6.155443555860623,-8.97032141361998
BH9_12,BH876,26.64999980338274,26.478034659821,19.68848158655752
BH9_13,BH876,7.939999999999999,7.950193442767258,-7.49174747338091
BH9_14,BH876,24.569999797301328,25.146870888318745,16.61642323882966
BH9_15,BH876,13.670000217963238,14.155142350607788,-6.772587231952089
BH9_16,BH876,20.44999974905297,21.049408658634963,10.629564314550125
BH9_17,BH876,-0.7899999148204667,-2.190909921092836,-20.707006261861018
BH9_18,BH876,15.790000187959135,17.40610816774777,19.208600799634834
BH9_19,BH876,7.640000000000009,7.752598804282472,-1.8221861817348404
BH9_20,BH876,31.53000000000001,31.21960637372185,23.339086414042985
BH9_21,BH876,10.880000000000022,10.615634562308156,-0.8416783856864858
BH9_22,BH876,8.299999999999986,9.865239531430367,4.778965730905391
BH9_23,BH876,3.370000097342364,2.837083848715507,-3.689444208178787
BH9_24,BH876,36.53000030290157,36.44689997626489,30.239165346820894
BH9_25,BH876,14.829999798992652,15.771169256134469,-2.3900691321638265
BH9_26,BH876,20.63999999999998,21.19607418892683,16.093539783562125
BH9_27,BH876,7.960000000000019,8.15642568642285,-3.998933900376054
BH9_28,BH876,23.9499997291174,24.23733669377703,15.539711155225408
BH9_29,BH876,9.349999722633012,8.462339818111312,0.43251387993343327
BH9_30,BH876,11.720000094603888,12.173445970703307,6.458309365013096
BH9_31,BH876,17.039999999999978,17.275647128312283,0.44583785019362776
BH9_32,BH876,15.200000092711072,16.644466723856706,8.443282108317796
BH9_33,BH876,16.960000000000022,15.97346965095664,3.8847719612248057
BH9_34,BH876,3.8700002737828463,4.37478539822254,0.1120164148301181
BH9_35,BH876,7.760000000000004,7.619863105761325,-0.9887059222025802
BH9_36,BH876,19.980000173057828,20.052832750458403,9.731918336558685
BH9_37,BH876,4.249999930970413,3.740859765266594,-2.94087805438311
BH9_38,BH876,36.12000004526867,36.122617136275295,26.960074311972782
BH9_39,BH876,5.779999805718245,6.388867667578389,-2.4796100238904097
BH9_40,BH876,30.87999975239592,32.097418521080655,15.128797957388066
BH9_41,BH876,5.420000130487919,6.201834578279336,-1.8929106074765785
BH9_42,BH876,25.96999978932709,26.228995853342205,17.04642286826567
BH9_43,BH876,16.3800002832072,17.219844216795572,10.422922891587751
BH9_44,BH876,9.260000000000016,10.029724573739731,3.248781305148304
BH9_45,BH876,12.960000230971737,12.58174649339515,2.9256948554321496
BH9_46,BH876,9.630000097543851,10.78255415315269,0.8795926705374251
BH9_47,BH876,7.109999999999975,6.981056202137179,-2.34519263036178
BH9_48,BH876,24.940000091019748,25.613017681666328,17.743023975117115
BH9_49,BH876,6.750000185663349,6.887090799913686,0.5020157303705421
BH9_50,BH876,21.04999983527966,21.240176119516267,12.751678990947344
BH9_51,BH876,18.760000000000023,16.94314956181587,8.21330509117414
BH9_52,BH876,2.3999997173972605,2.993099960450321,-0.8767021554543395
BH9_53,BH876,9.779999999999976,10.547390585162669,7.141529572656095
BH9_54,BH876,18.83000000000003,19.4179226178417,12.260060030051697
BH9_55,BH876,22.45999981828405,22.05604937949662,7.944494728147727
BH9_56,BH876,9.640000000000024,10.120552616865965,4.10564083317387
BH9_57,BH876,7.919999999999978,8.796973615112016,2.9363569376883527
BH9_58,BH876,18.08000000459157,17.9845755174053,16.461467547927228
BH9_59,BH876,14.29000000000002,14.117598521483592,11.273568957503953
BH9_60,BH876,6.030000207693223,6.566806575833498,-0.43866002237876606
BH9_61,BH876,24.18000014913514,22.914684272551245,7.3278596328420385
BH9_62,BH876,7.640000000000009,8.174360032743794,1.8096306864145575
BH9_63,BH876,11.469999999999992,11.229806385238664,-3.0878800202982357
BH9_64,BH876,10.550000000000002,11.778207622419696,3.1238518055258284
BH9_65,BH876,20.070000091865406,18.818510947233182,13.368467321970193
BH9_66,BH876,3.029999776559805,2.949784738465547,-0.4912358943091169
BH9_67,BH876,13.01999999999999,11.863222856963,4.573699399301315
BH9_68,BH876,8.080000000000014,8.501608105933116,0.44773900064281064
BH9_69,BH876,9.68,9.709640964442736,4.302139821722069
BH9_70,BH876,27.800000020943006,28.853930671560963,24.33515487669563
BH9_71,BH876,7.820000000000003,8.946814970903079,3.7401731979869717
BH9_72,BH876,18.49,18.71207712008597,15.669373737616358
BH9_73,BH876,6.150000099436665,5.1812000823515785,-1.8101674264170273
BH9_74,BH876,31.910000078212736,31.415313400934185,22.95219745103857
BH9_75,BH876,6.290000000000024,5.6065028487256185,1.6084537400079644
BH9_76,BH876,30.93000000000003,30.686298182649622,20.695663032339425
BH9_77,BH876,5.3000002387444765,4.30944208369258,0.47544538413144877
BH9_78,BH876,27.450000000000024,26.796628373421004,13.92267776028482
BH9_79,BH876,5.709999868867904,4.562178615188392,-4.0589436927148235
BH9_80,BH876,24.840000181233545,24.00603331307937,7.755988776106815
BH9_81,BH876,7.580000000000011,8.022545536190963,6.345618902788257
BH9_82,BH876,20.850000015707256,20.43779575657194,11.481201923503601
BH9_83,BH876,13.30999991522344,13.34596455404049,11.465316346671667
BH9_84,BH876,13.519999725774465,14.00362259526259,2.313902721323216
BH9_85,BH876,5.45000010342378,4.765599616399443,3.5220591232587015
BH9_86,BH876,25.56000015920367,25.50032814974619,15.663508311536697
BH9_87,BH876,6.100000144543563,5.6295711011324086,4.81289709791272
BH9_88,BH876,22.210000043818543,22.177165359599744,10.315481231572903
BH9_89,BH876,10.669999999999998,9.686986240900511,0.4534302821620402
BH9_90,BH876,31.780000195490672,31.128851874805697,13.402035899105087
BH9_91,BH876,0.01,-3.3258783373559444,-1.7625695014102387
BH9_92,BH876,19.71999999999999,19.76176128882088,19.06738297890961
BH9_93,BH876,7.470000163633474,7.083960853270324,4.737903309477822
BH9_94,BH876,21.310000228233257,20.58955446754464,14.742882299277948
BH9_95,BH876,0.3700002937184199,-4.752114123982507,-6.959162848950352
BH9_96,BH876,22.45999981828405,21.50642556553845,19.1205416163587
BH9_97,BH876,8.099999999999973,6.636931261559709,-2.263206906853233
BH9_98,BH876,43.7700000465173,44.720373749883294,41.58100810186666
BH9_99,BH876,8.849999999999977,7.468701093486534,0.9302634589426414
BH9_100,BH876,43.49000029911594,44.38599396872088,43.81120802055475
BH9_101,BH876,11.449999999999973,10.15392062141737,-9.848932557846918
BH9_102,BH876,47.83000014889394,49.16700107628269,41.07087828022995
BH9_103,BH876,10.150000255941574,8.517439291491756,-12.283901711515178
BH9_104,BH876,47.06000021603071,48.09085125647069,39.40522664652674
BH9_105,BH876,26.56999987555378,27.418651218403955,1.3941728144101746
BH9_106,BH876,93.72000000000004,95.01885723915956,99.48717376258523
BH9_107,BH876,26.76999969512618,28.332677753256483,9.628081397742354
BH9_108,BH876,62.04999987068128,64.14921647590961,51.37825560072953
BH9_109,BH876,19.07000000000002,20.23450847767097,4.222952231962764
BH9_110,BH876,39.400000223803445,42.55159370353012,23.232830717254885
BH9_111,BH876,12.199999999999978,12.394364822559988,-3.008963001188825
BH9_112,BH876,36.76999999999998,37.401330904847946,25.98587193111379
BH9_113,BH876,17.83000023012607,18.07229632182018,8.640638124078002
BH9_114,BH876,47.85000013085117,50.09084656562593,38.60125625736069
BH9_115,BH876,19.74999975304009,19.48082761881946,1.4065818627471482
BH9_116,BH876,50.91999987132546,53.30307810549499,41.53719359886337
BH9_117,BH876,23.079999886467974,22.712075331352,5.907113587546945
BH9_118,BH876,45.70000018791942,47.829960490319486,38.946114280475626
BH9_119,BH876,24.510000000000005,24.25595232715577,4.312348500982603
BH9_120,BH876,44.87000030918447,47.047752109650624,37.13518661056018
BH9_121,BH876,24.90000000000002,24.59231729736988,6.921489400666958
BH9_122,BH876,60.92000026258773,62.32528212741271,58.63341073700308
BH9_123,BH876,21.97000000000001,21.99440950035937,5.323735422476594
BH9_124,BH876,60.48000003201897,62.13818245924928,57.47400872735588
BH9_125,BH876,25.28999999999997,24.995603642780047,12.273843480943608
BH9_126,BH876,60.67999985159137,62.25495513258857,52.30258482462242
BH9_127,BH876,23.42999999999998,24.29664600269084,9.947016314891302
BH9_128,BH876,53.3200002162322,54.875713797701295,42.47638398286134
BH9_129,BH876,15.270000000000008,15.817899196431442,14.137999755909066
BH9_130,BH876,59.45999969718076,60.70211447768658,51.42029111165869
BH9_131,BH876,19.860000281314388,20.359510561090616,12.761676636324204
BH9_132,BH876,70.39999999999966,71.9084700809076,54.693638385888526
BH9_133,BH876,22.040000000000013,24.40520551831607,12.79656245479928
BH9_134,BH876,59.32999981445871,61.902316645456864,47.94290538677911
BH9_135,BH876,19.099999711920304,21.049373016102805,11.720154331113587
BH9_136,BH876,56.89000013314696,59.9166385296548,45.361423717880065
BH9_137,BH876,12.399999999999991,12.856747500309138,8.6592688928574
BH9_138,BH876,62.13999978948887,63.46637516167198,49.825383331446524
BH9_139,BH876,8.83000000000002,8.638510530200234,3.206094153369677
BH9_140,BH876,68.84999999999967,70.4769364200129,65.63883562188138
BH9_141,BH876,24.810000208297684,25.302737401818234,16.93283667979409
BH9_142,BH876,57.02000001586903,58.378805579690926,49.758829360137845
BH9_143,BH876,26.619999830446883,26.552373071690912,1.9102552498108534
BH9_144,BH876,73.9499999999998,75.13221196429433,76.93865588455088
BH9_145,BH876,23.550000089972595,23.54573045275154,4.9211599172814875
BH9_146,BH876,54.519999761176095,56.25074255221381,56.90110805698659
BH9_147,BH876,27.83000000000004,27.924152519379984,12.35646244739997
BH9_148,BH876,47.790000184979455,49.48124583545063,46.3115383528826
BH9_149,BH876,29.600000000000005,29.46351458446759,16.636438571539724
BH9_150,BH876,50.219999875312574,51.77294664196653,48.08108027444466
BH9_151,BH876,21.689999885420825,24.06331036987197,16.764054384611434
BH9_152,BH876,38.31999994309353,39.73094508091143,24.83066323532616
BH9_153,BH876,1.6499997664912749,2.97607719722557,12.676426064385103
BH9_154,BH876,35.569999913935085,35.64616638636784,27.34702004223198
BH9_155,BH876,7.979999999999976,9.062514728461531,11.0830717338346
BH9_156,BH876,55.019999937616575,54.34939982723939,51.74574626078118
BH9_157,BH876,15.11999999999998,15.838969207499243,13.478025303022743
BH9_158,BH876,36.68000016758087,35.525828329793974,28.80844720079363
BH9_159,BH876,6.609999999999971,7.92185831525687,11.637691818629744
BH9_160,BH876,54.79000014510831,53.493708957631625,43.93632717133834
BH9_161,BH876,11.620000184817686,13.002350908104404,-2.999494966112319
BH9_162,BH876,53.25000027938185,54.827858168178246,32.50320462294237
BH9_163,BH876,18.27999982416398,17.59148601256856,5.666883860785839
BH9_164,BH876,30.480000113251105,31.41779331847385,31.711900921824245
BH9_165,BH876,16.5300001478865,15.821658166431698,2.76929823786961
BH9_166,BH876,29.81000009017408,30.52257217579155,25.267675019373016
BH9_167,BH876,15.48999999999998,14.973012094619564,2.176710496763339
BH9_168,BH876,33.649999763511595,34.57543580112841,29.044930357883217
BH9_169,BH876,16.99999972388165,16.581297290358005,4.537468971225787
BH9_170,BH876,34.42999968735344,35.6290819389578,34.67435967613257
BH9_171,BH876,22.73000000000002,24.1313293848602,13.957138535907914
BH9_172,BH876,36.08999999999998,37.47122862045776,24.608065612820752
BH9_173,BH876,37.42000012750824,39.26171112906816,13.944741422357058
BH9_174,BH876,39.32000029597449,40.95033378993516,21.907448642927974
BH9_175,BH876,14.25999999999999,13.978349149015587,10.306780424919195
BH9_176,BH876,27.770000048007144,28.10076957878183,15.402339590186171
BH9_177,BH876,28.060000000000016,29.10138758932811,12.126619254954102
BH9_178,BH876,31.780000195490672,32.284075983193055,13.06429033144418
BH9_179,BH876,8.580000000000018,8.637316065849856,7.231266858289439
BH9_180,BH876,47.74000023008636,48.83031927656131,46.12336486123267
BH9_181,BH876,16.35000031027134,16.871662176523426,9.056542163013367
BH9_182,BH876,48.75999993741509,50.28163341663741,45.438369824867806
BH9_183,BH876,16.640000048651324,16.84522413560688,11.307726055456673
BH9_184,BH876,53.17999971502204,54.20196101701773,39.775570626839674
BH9_185,BH876,16.97999999999998,16.64724238650332,5.081500790843166
BH9_186,BH876,59.45999969718076,60.746174867174375,56.05751303943148
BH9_187,BH876,26.4799999567462,26.362022841734035,4.328779485041817
BH9_188,BH876,51.36000010189422,53.15259618801547,47.28123041396189
BH9_189,BH876,-1.3400000461540498,-2.4520129109545823,-8.315742588669053
BH9_190,BH876,88.5100000000001,88.9395001482514,66.84425277028961
BH9_191,BH876,1.9800000962952136,0.3681992788032782,-16.31725503363228
BH9_192,BH876,86.4400000000002,88.1825350305043,68.13993530684756
BH9_193,BH876,13.94999999999999,13.031974249912876,2.955739786095539
BH9_194,BH876,47.20000008973139,49.23616849629947,42.057322391111654
BH9_195,BH876,18.44000030733137,18.258201086324167,29.01456174204658
BH9_196,BH876,35.47999999512751,37.039309582370606,26.434249070907555
BH9_197,BH876,-1.950000123359353,-3.966054027523602,0.8810408790615915
BH9_198,BH876,24.260000076964097,24.10756447149582,6.333177176469967
BH9_199,BH876,12.390000117680913,11.72460344136052,3.5621742844642665
BH9_200,BH876,36.11000005429005,38.8248766839016,39.650744447065705
BH9_201,BH876,10.450000000000026,8.002365458979082,5.7396642198073815
BH9_202,BH876,35.89000025276041,37.16954534593308,39.93284805861564
BH9_203,BH876,-0.1199998917434419,-1.9267496422913817,-10.015321377891956
BH9_204,BH876,26.38000004696,26.80119796016227,18.73074387566794
BH9_205,BH876,12.649999883125036,13.231737372858149,0.8650723390751077
BH9_206,BH876,52.780000075877226,56.22589254947966,38.428657437085924
BH9_207,BH876,11.599999999999998,12.042815754672862,4.516195686165893
BH9_208,BH876,91.8199999969409,96.30539266235223,84.14948706952914
BH9_209,BH876,8.099999999999973,8.735217521268522,2.788715506751797
BH9_210,BH876,84.95999999999995,90.13638184965588,72.55189556367036
BH9_211,BH876,15.429999885219337,16.33522578795958,3.9878488047130736
BH9_212,BH876,68.28999999999974,71.49090714181328,67.68263690430653
BH9_213,BH876,15.299999999999976,16.051167434778495,3.291131072407319
BH9_214,BH876,67.99000000000005,71.02764538605724,64.27956523066156
BH9_215,BH876,5.930000297907021,5.958272423524825,0.38290522680774336
BH9_216,BH876,86.94000000000008,91.48661193175138,70.87500182267311
BH9_217,BH876,0.4100002576329006,-0.264706965038066,-5.577845217079399
BH9_218,BH876,56.59999976725751,54.97948874173026,43.000200793314654
BH9_219,BH876,3.8700002737828463,3.867389959830401,-2.3871905031576697
BH9_220,BH876,58.42000000789479,57.306696544357145,47.444870536804125
BH9_221,BH876,16.869999841159586,17.196300375094044,10.910829160496387
BH9_222,BH876,41.500000211842114,41.32187700405636,29.048233542898515
BH9_223,BH876,5.380000166573439,5.9207460391364695,2.501557647560179
BH9_224,BH876,50.909999880346845,50.42088090640072,37.079197637673275
BH9_225,BH876,8.080000000000014,8.064652927893633,8.449403084363396
BH9_226,BH876,56.87000015118972,55.640888308216766,44.16074484581611
BH9_227,BH876,6.790000000000028,5.800217784497737,0.22216230449019259
BH9_228,BH876,55.76999988852256,53.98516916935673,41.044913607917955
BH9_229,BH876,6.930000023278511,6.738382287066531,-0.9140790934626912
BH9_230,BH876,34.08999999408035,36.8279261134688,15.884049890805073
BH9_231,BH876,8.700000000000014,8.527220093331955,-1.4158319788944247
BH9_232,BH876,35.15000029283304,37.757515510748696,17.407413723004897
BH9_233,BH876,13.34999987913792,13.401954839787962,2.8190890130399295
BH9_234,BH876,38.41999985287973,41.02847886266306,15.800310423319603
BH9_235,BH876,33.30000007925989,33.83542410675773,17.953456227973618
BH9_236,BH876,41.79999994120071,44.277624462966735,12.851003852371509
BH9_237,BH876,34.77999999999997,35.31392239650766,13.120260474378412
BH9_238,BH876,40.16000016568805,42.63100214079097,9.537262103365942
BH9_239,BH876,26.38000004696,29.46113638637925,30.88656931875845
BH9_240,BH876,51.44000002972318,53.63686965924782,30.639275370640146
BH9_241,BH876,10.06000000000001,9.419564418863263,-0.6354143334229375
BH9_242,BH876,45.52999971377341,46.32983640433132,43.98228464562088
BH9_243,BH876,27.85999996681473,27.51907206152978,16.374329341637036
BH9_244,BH876,26.23000018228069,27.03884966593633,9.508591974237975
BH9_245,BH876,9.789999953201772,9.197950286514224,3.683114715757132
BH9_246,BH876,41.82999991413657,42.65283419940928,31.96289387518233
BH9_247,BH876,20.34999983926677,20.84866844057669,11.078880023957986
BH9_248,BH876,37.370000172615136,38.04546392068897,19.81689872523741
BH9_249,BH876,6.989999999999979,6.407696465904097,5.196948866707596
BH9_250,BH876,46.28000029218886,47.66104491728172,34.90218315049206
BH9_251,BH876,19.13000000000002,19.922850877247907,14.331534058638626
BH9_252,BH876,38.269999988200425,39.19015747891245,18.154474193682244
BH9_253,BH876,1.9400001323807328,0.8396013384341233,-1.4223124196466013
BH9_254,BH876,42.250000162748094,43.03579551302524,36.20926784897158
BH9_255,BH876,28.380000000000024,29.001071289345045,15.688741733932668
BH9_256,BH876,41.24999980986713,42.187507749257215,31.33856307565274
BH9_257,BH876,11.139999999999972,10.45417317431198,2.1246251700736347
BH9_258,BH876,43.0600000595258,43.31954952420883,34.88329256297864
BH9_259,BH876,10.61,10.056374022616696,0.03206846669624632
BH9_260,BH876,37.95000027688458,38.71077343595653,20.646521592009805
BH9_261,BH876,17.649999765001432,16.90454982251597,-0.153122562475385
BH9_262,BH876,44.980000209949296,44.626667760122366,24.129267584134116
BH9_263,BH876,26.680000000000003,27.232568617698075,5.094800501426255
BH9_264,BH876,50.51000024120204,51.56358676563252,47.249384298886824
BH9_265,BH876,30.65999995086627,30.980658045122382,5.0102040795053275
BH9_266,BH876,51.430000038744566,52.672032176267294,47.04063394604843
BH9_267,BH876,27.740000075071286,27.458666116999577,6.04082058277055
BH9_268,BH876,52.70000014804827,53.1373423112029,43.71410756822521
BH9_269,BH876,30.72999988771661,30.7532750926316,8.310650424782928
BH9_270,BH876,53.64999991852666,54.96359769178736,45.89938462409162
BH9_271,BH876,24.91000011808389,25.592428531102584,4.274991942909158
BH9_272,BH876,51.36000010189422,52.40025267753708,47.33331679468753
BH9_273,BH876,28.61999990869933,28.973592398463587,3.536865660415116
BH9_274,BH876,52.87999998566344,54.276999290164994,48.560437215039904
BH9_275,BH876,27.429999727224587,27.929295524292648,7.3955820046276255
BH9_276,BH876,52.16999999867193,53.3248859422612,46.738626020110395
BH9_277,BH876,30.99999999999998,31.25928630786404,6.50594927194948
BH9_278,BH876,54.54999973411195,55.95817228406791,47.658748634692834
BH9_279,BH876,23.66000000000002,24.94535098979817,8.043628407123089
BH9_280,BH876,53.48000007189012,54.59779160870057,45.34172647455246
BH9_281,BH876,28.68999984554968,29.58783255717368,6.592375698166334
BH9_282,BH876,54.95000000076623,56.3105694310114,45.70023547465041
BH9_283,BH876,25.60000012311815,26.956780525684856,6.323771071435231
BH9_284,BH876,54.45999981530437,55.67822010184204,46.59097185785983
BH9_285,BH876,28.01999982247265,29.08710842303214,5.3816482679316175
BH9_286,BH876,55.87999978928738,57.38661307621606,46.79090036936902
BH9_287,BH876,11.389999999999972,10.857034758656669,-4.906921900616882
BH9_288,BH876,15.189999999999989,15.197934708037328,-1.390412279452924
BH9_289,BH876,43.5200002720518,44.27986743294505,7.762964029323549
BH9_290,BH876,21.75999982227116,21.568955378674293,-1.2517408559095198
BH9_291,BH876,33.08000027773024,34.014011232310814,15.478726532939673
BH9_292,BH876,45.41999981300858,45.65850110387032,29.05850483234522
BH9_293,BH876,44.2800002139364,45.9797445389651,14.770079982166791
BH9_294,BH876,54.349999914539545,55.188675864770914,28.621081087560288
BH9_295,BH876,36.07000009037557,37.232406735035575,17.226166995657337
BH9_296,BH876,19.78999971695457,19.44799500541792,12.599337291406304
BH9_297,BH876,41.79999994120071,43.67105021108141,15.515305105217417
BH9_298,BH876,45.81000008868424,47.23940197438946,29.37090180319143
BH9_299,BH876,38.73000000000002,39.70018858247898,22.8302340467519
BH9_300,BH876,36.55000028485881,38.20402922692594,13.14780004457076
BH9_301,BH876,36.24000000000001,37.00920111302451,26.40363272752594
BH9_302,BH876,36.68000016758087,38.03704337100412,14.575750119109525
BH9_303,BH876,13.10000000000001,12.34210777883972,9.390122684102058
BH9_304,BH876,40.489999867982526,41.56446520139041,18.365839495471242
BH9_305,BH876,48.24999976999598,49.87861796697034,29.97047249081958
BH9_306,BH876,42.24000017176947,44.099182104034064,13.704676384535803
BH9_307,BH876,11.529999999999989,11.334101973851109,0.49230784808490663
BH9_308,BH876,29.79000010821684,31.565368361016937,7.216825270007084
BH9_310,BH876,36.3799998107128,37.72162184333691,15.407367451739322
BH9_312,BH876,35.00999979162288,36.458533876418265,16.43349798574868
BH9_313,BH876,43.44999970769198,46.40934762778405,33.59840346708521
BH9_314,BH876,50.58000017805237,53.1195008991152,39.81728243491891
BH9_316,BH876,57.36999970012073,58.870904658861086,43.98149885760525
BH9_317,BH876,36.95999991498224,40.97117852523695,27.52537679029623
BH9_318,BH876,51.17000027330044,53.99650286897072,36.039148128072206
BH9_319,BH876,12.839999999999996,11.9679353629268,2.6538430926819294
BH9_320,BH876,31.12000016339227,32.45816882311233,11.151041033623324
BH9_322,BH876,36.750000104431216,37.48796423535909,17.9151624938844
BH9_324,BH876,37.94000028590596,39.52090862375523,19.52754928135216
BH9_325,BH876,11.82999999999998,11.82350910016103,1.3508537603804676
BH9_326,BH876,30.109999819532685,32.31373691274968,9.848157784548054
BH9_328,BH876,35.80999969742197,37.45917949730343,16.86383203113847
BH9_330,BH876,40.21000012058116,42.73796910001363,17.540414416997358
BH9_331,BH876,22.51999976415577,23.77612996883052,1.6821028711992638
BH9_332,BH876,41.610000112606926,45.89081069592679,32.05342100403727
BH9_333,BH876,18.909999883326524,20.346871955592366,1.7507183936924104
