Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
3B-69_11,3B-69,0.3349996977837753,-0.02624200698709861,-0.008939123492115897,-0.2418999449636346,0.012439057529530784,-0.0005559733973128922,-0.0473329140920174,-0.006373927489241815,0.015033369992245305,-0.0618437569183512,0.06802416053547578,0.0667113479799018,-0.0838468119148223,-0.0037056943932199937,-0.01840416270827172,-0.02227721391582682,0.021209617575017103
3B-69_12,3B-69,-0.1660001012488842,-0.0037615427612582852,-0.007777289583745989,-0.027071323443034284,-0.010517937227790597,-0.016002746595977585,-0.021682460407328602,-0.016231913222003486,-0.022432710676205198,-0.02001165359472859,-0.010899337604626608,-0.007929899971803989,-0.022413948120199506,-0.018605090502898797,-0.01922933750993211,-0.016732602915613293,-0.006833473915391991
3B-69_13,3B-69,-0.1219997644372711,-0.0957106314516117,-0.04340257141532698,-0.894710789239196,-0.013560668035612886,-0.161201536204247,-0.17670007894867545,-0.35092676659299027,-0.3616517193261707,-0.3505134889863817,0.05894767528904181,-0.09041125141921928,-0.5116226560227304,-0.14775927948904027,-0.18361874749678259,-0.1273719356856592,-0.17782428038806358
3B-69_14,3B-69,0.2549997699548141,-0.0650600566919346,-0.046170390055903815,-0.6953662777483687,-0.0016467731363492,-0.057591564500035414,-0.08529573121883541,-0.14233985647538472,-0.16149834836623572,-0.3422001180870034,0.07512223395091638,-0.0016132014134936923,-0.3567550748051465,-0.034510699293337,-0.1002254993913374,-0.09026679857042799,0.0795230870267658
3B-69_15,3B-69,0.2199998015296435,-0.005325296401966995,0.0253833856864559,0.03088852643908302,0.030014593869860218,0.018303196402609606,0.019427254021429113,0.018665771266271308,0.01906825598101511,0.0026690487682450026,0.0176175795324226,0.020256256681196905,0.029095292403152118,0.013539834630547504,0.009398523213218601,0.006489263644730903,0.1248000041534093
3B-69_16,3B-69,0.5420000130487919,-0.020123726747762416,0.01942399102694592,-0.23239386668334455,0.030628862795907597,-0.015249735212357507,-0.04000203466315422,-0.003041538376475361,0.02724627311411576,-0.11729432190289157,0.0843441759203214,0.08299942314213649,-0.06021794267231245,0.01137555448431904,-0.022379497791114145,-0.028255559280754405,0.04509343317346093
3B-69_17,3B-69,-0.921999670236358,-0.013416089787639196,-0.07047841280483658,-0.09725832095572406,-0.03372706554683225,0.03949544620548262,-0.02292059922479084,0.08886375007816172,0.040290249924915256,0.02284623939374575,-0.0009614699263496007,0.08186312895316372,0.021405038337880877,-0.016290020575387643,-0.005682474864486031,-0.023842787304428792,-0.008773666061101193
3B-69_18,3B-69,-0.2060000651633649,-0.10332087816599689,-0.1388952687309627,-1.009112919922624,-0.06239427105922063,-0.11230411565950882,-0.1331000305128559,-0.3081368329173122,-0.34604323711918794,-0.3651332046799849,0.0412273096995546,-0.1039475718705154,-0.6301952773621472,-0.06553671302934211,-0.18915043175986102,-0.144397899329559,0.031124687614268898
3B-69_19,3B-69,-0.2179999288358143,-0.12502448551492681,-0.1382757914614838,-0.6644161301189223,-0.09419676465429203,-0.13870783173110743,-0.18937476620999041,-0.1456531066920335,-0.0975461595001649,-0.36798134461857746,0.005337030657824787,-0.04715658398653552,-0.3102441354149549,-0.0815473035566954,-0.17269267809973474,-0.1773619131620002,-0.017956639873074304
3B-69_20,3B-69,-1.197999672250064,-0.02500449553369899,-0.11362678011353933,-0.0511475442343432,-0.07895179890422988,-0.05046180191352634,-0.06741409598459636,0.02980563315638496,-0.005888235097483152,-0.052010495254214195,-0.06324793492697389,0.007049943722683194,-0.0010949415256611417,-0.05232650285833196,-0.05552034405960038,-0.05815356226898083,-0.012402367668585601
3B-69_21,3B-69,-0.7769998010463657,-0.04743444494532767,-0.12649003399319836,-0.23027834384687473,-0.07457441823388355,-0.0579768550269828,-0.08940158855095648,0.00984323927876396,-0.0032171156137851264,-0.09320925315666584,-0.017256008462092187,0.025877298231314794,-0.06172854617980095,-0.0413835599950807,-0.0810313652214989,-0.07713522150287366,-0.014649500642950675
3B-69_22,3B-69,-0.3120002205405282,0.00019233161831505585,-0.009944958250945046,-0.025930636777497906,-0.01093774114891155,-0.0008069769952715466,-0.015557591395404635,-0.007146454395807134,0.004408128464309158,-0.012002561957652924,-0.00096937659881563,-0.004211780712696234,-0.0100612359678664,-0.000636546197209209,-0.0011243715119255149,-0.000351593348987711,-0.005977725509135501
3B-69_23,3B-69,-0.1469997418838215,-0.11390727670503012,-0.09786380485321289,-0.7273014273285651,-0.07358063133231399,-0.13255572885316422,-0.1808046184568092,-0.2185985102084795,-0.192516267075008,-0.41097314828707965,0.014039897044710092,-0.0907010350972702,-0.4155333223430969,-0.0990766556930652,-0.1532268948082878,-0.15107641989683598,0.009308626521123908
3B-69_24,3B-69,-0.4900001854618619,-0.03309842657237044,-0.06318518407771817,-0.4553079475269421,-0.03932928184767864,-0.08502439619985008,-0.13555026688507305,-0.09241495169747566,-0.0819335982982719,-0.13952804932216095,0.03626728669539231,0.03493125603543923,-0.18115288620604136,-0.10809666516698396,-0.09951973943499742,-0.081203553535168,0.04528759404746413
3B-69_25,3B-69,-0.0890002962154038,-0.14569640466945333,-0.0786503431399526,-1.1871414993094578,0.007262418000808499,-0.1003004868592693,-0.08487391931813561,-0.4478942370500156,-0.5658402274802721,-0.3224424802171082,0.0975768448107654,-0.22379711224758891,-0.754631284634987,-0.1075630304581821,-0.20564225928208663,-0.1177086036359928,0.018445408889918802
3B-69_26,3B-69,0.5789998541677916,-0.03236662499484044,-0.013410128521838538,-0.21832008417562276,0.008557095570345674,0.11060795750327745,0.03956240155326396,0.11267465978711622,0.03065044923107796,0.11268018200470653,0.09099270168818607,0.15701485582939678,-0.06965505761042945,0.05685009931548868,0.004709082018514832,0.0014484174365062552,-0.009527074115763812
3B-69_27,3B-69,-0.8599998516708078,-0.001964920399185388,-0.03931535116550122,-0.006688058640085925,-0.023172669873704255,-0.00162713211163934,-0.01463923135109424,0.02765791925006833,0.010484491102942362,0.002856171990660905,-0.011450918359939943,0.012082569330742365,0.0022070764134276555,-0.005500120540374853,-0.00708715468969201,-0.00973041283746956,-0.014234542243707127
3B-69_28,3B-69,-0.6630001548938854,-0.0978667541330579,-0.1297102243100433,-0.7806621973496569,-0.07557780574750417,-0.11252625392262383,-0.15431141952940608,-0.2940493707114654,-0.244395424600652,-0.2186901892884815,0.008686801996687477,-0.050979999335958315,-0.49839343837058314,-0.10348616410841605,-0.1680583950755301,-0.12921480557606624,0.035267762463069396
3B-69_29,3B-69,0.2699997564227443,-0.08560402670198941,-0.04270471807116413,-0.7170920991305447,-0.022287128359906122,-0.152555083260275,-0.18588731961487331,-0.3180712493119042,-0.32052550155032794,-0.4761825522162194,0.04341474497274889,-0.11012948155835081,-0.41572082217721823,-0.10249720930660183,-0.15354585802074902,-0.14067802315332142,0.028761237385845573
3B-69_30,3B-69,-1.6360000301249955,-0.0015342607985888712,-0.06885755580704345,-0.017223001572218122,-0.034670777013405596,-0.005225898981004118,-0.012640425322457904,-0.009442197736527103,-0.0011492209980343837,0.016778662029411917,-0.07392576161096431,-0.034735912499972876,-0.007886162448554668,-0.0570236055944926,-0.01297808815937418,-0.012358673623320326,-0.01410726517691474
3B-69_31,3B-69,0.1760000922275044,-0.1588586041246405,-0.1974659990162316,-1.0785526793690097,-0.1147345851642208,-0.04621858300595119,-0.0851202794394192,-0.2669861421163881,-0.35066133029547353,-0.2252251982546939,0.02587786323974009,-0.1125148332546055,-0.7080262813760505,-0.0650983349401962,-0.193729117386961,-0.1578014389075931,0.049131962425806086
3B-69_32,3B-69,0.189999828593783,-0.047977931127118706,-0.06724567250335581,-0.6827459955247159,-0.010523020317888099,-0.032149820375186516,-0.05680567151263349,-0.1047225459832523,-0.0947967894893698,-0.1029042746839648,0.0662585371114936,0.032183580593413,-0.3618328813373973,-0.037861160586389914,-0.0790844542951417,-0.06379888816121601,0.04555064782976048
3B-69_33,3B-69,-0.1290002601298845,0.010717108843580195,0.011007708503947097,0.006222634891139292,0.010748358927212792,0.010256642253094597,0.002465359419637103,0.005710022500930403,0.016913827636344997,0.011476771726364896,0.006146455219079694,0.009743527989026599,0.006277981340569491,0.002787836309776498,0.010716983285940992,0.009710708934280596,0.0157624392584053
3B-69_34,3B-69,-1.2830002230778097,-0.07164940819672627,-0.2154295873061416,-0.7361976918957585,-0.12825496711133422,-0.06659067789254247,-0.10011781893999316,-0.12489866991259335,-0.12224367736900565,-0.19554111385904394,-0.08051065759761622,-0.04512420616577839,-0.44354045082923355,-0.10220987259530534,-0.12531960318223545,-0.11693030358102319,0.041130698257781484
3B-69_35,3B-69,0.0669998140548602,-0.091330803741446,-0.0735145546530981,-0.6853485912202143,-0.0473034212881559,-0.1552841219393561,-0.1880019011444633,-0.3242972726314965,-0.24528661356442039,-0.3371897686957494,0.02986662727872809,-0.094408863000119,-0.41520450749334853,-0.10308255004780881,-0.1774565417067287,-0.147510973731029,0.058890096812956885
3B-69_36,3B-69,-0.2929998611754655,-0.009772079372796394,-0.025926306937963273,0.0014705684094366012,-0.0174587568197187,-0.0016346623071016864,-0.019794409951686576,0.0037287240135099875,-0.0021849252599520086,0.01707798410901279,-0.03054816514359998,-0.013920356349850393,-0.01154736672768808,-0.018967854346101876,-0.010269694616394598,-0.010292473055017681,-0.00794444500493069
3B-69_37,3B-69,-0.0050012505082582,-0.025280223496162303,-0.0097284050402667,0.0340033575872742,-0.007604975529664101,-0.0037525067504879,-0.0079618401603047,-0.006832574182323201,-0.0048893656840229005,-0.006354976964113799,-0.0022518804410768005,-0.0059374947460614,0.010520635632377099,-0.0039430812742573,-0.0292474008784673,-0.032040571030822605,-0.0694104273830869
3B-69_38,3B-69,0.1369997509052014,-0.058998628940586384,-0.034364113184986195,-0.5243053753894047,-0.015338276863661487,-0.10243025395023209,-0.13655892545316808,-0.1877177020211292,-0.16762585280688608,-0.14486520555858418,0.04341342707867332,0.05026859160478772,-0.3165479072382511,-0.1395904871867243,-0.12004300160678609,-0.08584373532119119,0.01953606676273051
3B-69_39,3B-69,0.1249998872327519,-0.104307636868381,-0.10150147727887,-0.6546215854532155,-0.07110824420574921,-0.12935480301311011,-0.17297932443543662,-0.200453069665214,-0.2083419307594349,-0.3693335021160178,0.013369528592413582,-0.0801820938295828,-0.3769921925868061,-0.10985438192950331,-0.1558424171888968,-0.1525357560282162,0.0012154344719375043
3B-69_40,3B-69,1.4589996877958398,-0.17581685970639693,-0.003064379831426267,-1.2852746312420709,0.06285492583845431,-0.15228023421616688,-0.13299341671085418,-0.5785897138942279,-0.7185378180666987,-0.5760305419471334,0.14785252730946152,-0.2739113367208512,-0.8181404516386375,-0.10418489596947866,-0.25743118089292705,-0.16419111698290556,0.05784802255313504
3B-69_41,3B-69,0.3529998070471864,-0.10540358211622963,-0.13677729878913972,-0.9281091025907684,-0.05825754023585711,-0.06022898693257922,-0.07297345328674931,-0.190337805087214,-0.2813905593981088,-0.29661569628108153,0.040823319090545374,-0.027594729132797147,-0.5777406308739046,-0.05364986437195812,-0.16490271277868923,-0.13810956414670722,0.0488474837363681
3B-69_42,3B-69,-1.2279996451859243,-0.0029296534416973774,-0.09247192959155459,-0.1237835227701174,-0.09961612487826188,-0.09942762105678593,-0.12964458689912806,-0.09577539053056561,-0.10633436680128439,-0.09002382700221934,-0.0912854347269687,-0.07261232148901864,-0.10862195286630572,-0.11261824692246969,-0.09662692094171521,-0.0861906225458986,-0.009546016754812925
3B-69_43,3B-69,-0.9069996837684278,-0.10560614220578612,-0.11658046714210513,-0.9770823263154877,-0.005017189243397779,-0.16968734710146793,-0.2072899108408539,-0.42602822992930456,-0.4718562511089599,-0.26672710634542507,-0.013408434203283415,-0.1190938308113163,-0.6233859211202741,-0.16712786254438727,-0.19718650641019853,-0.11516894737710803,0.02206064078975034
3B-69_44,3B-69,0.5769999814739625,-0.1806363833446713,-0.1620279036124202,-1.1875965692112582,-0.0834211721385153,-0.13263542235234138,-0.16633745042395365,-0.4105638865241269,-0.518426929358798,-0.5407860332179525,0.04051640415246749,-0.22618880172521227,-0.7686221103876129,-0.07308734639718628,-0.23004629116914765,-0.19642420785796189,0.0198487837025213
3B-69_45,3B-69,0.138000001006853,-0.0515733721135094,-0.0316167509022659,-0.32772134078525994,-0.012838341960453303,-0.05548878029766931,-0.0989778221736803,-0.0854778972628112,-0.093992636008235,-0.1684860428625959,0.048630101632257006,0.029360729005463798,-0.16591902684466941,-0.021210385518981995,-0.0756561190449936,-0.0692083337700265,0.015336263728658595
3B-69_46,3B-69,-0.1360001283130238,-0.047437080728296305,-0.01864016900344051,0.010407495737557004,-0.0162969858017481,-0.014859424383620312,-0.025545848078722094,-0.00976404747853199,0.0038401068950202066,-0.03378887524175439,-0.0011580686362412107,0.003882777516034497,-0.011930210103610311,-0.009817511205429813,-0.06180177646007029,-0.06457938474179661,-0.11086128066453821
3B-69_47,3B-69,0.7799999238418466,-0.07047998163127045,-0.03247443101792291,-0.6939396976080117,0.014047678070542524,0.047910975726945804,0.02505218613591853,-0.07688515913538241,-0.08191389425460005,-0.03095435233455568,0.10195704894304025,0.06991974131313594,-0.3855481586409234,0.01681455559716749,-0.07253281593117666,-0.05493763871078161,0.012273255065853639
3B-69_48,3B-69,0.5120000401129314,-0.14217664133954794,-0.10581071034099693,-0.907049257072233,-0.06379211100328352,-0.13361810238239402,-0.15126887723883725,-0.32032287871528853,-0.3274196345448964,-0.39947020980522474,0.039079784103623894,-0.10587245709108695,-0.574095051709842,-0.06057192088936603,-0.20316246733464782,-0.1747676637229577,0.01125082418472878
3B-69_49,3B-69,0.5389998902533111,-0.04044913509083409,-0.056239721016113076,-0.34010078513980646,-0.006542727433018647,0.0023588082421829304,0.00011125737186434836,0.017653912333637223,0.023004559975673855,-0.06218286302996545,0.055853174984943466,0.05159646461148859,-0.12807593856757676,0.011456314352039532,-0.04113845437757779,-0.04570747618080567,0.03028718890885751
3B-69_50,3B-69,-0.2140001834481558,-0.12323319697489438,-0.10767504106849812,-0.9014920331910756,-0.05611654069840438,-0.12127185345909608,-0.15737404228970797,-0.31697630795259674,-0.3393293248344729,-0.2997206132631422,0.0234524135147941,-0.09946414217917732,-0.5652674996244986,-0.140442330468668,-0.19120508611476061,-0.14866960721059358,0.02165440243872771
3B-69_51,3B-69,0.1540002375764349,-0.032006873745489314,-0.03463645228146302,0.000909449433509596,-0.018790959287151715,0.00873806932787799,-0.0031895051855636014,0.034060900408485084,0.02163395384324998,0.010188996784739585,-0.006475144858495513,0.0192750831419497,0.0026472113910314954,-0.0025931830179008186,-0.019418782653725403,-0.027462826712156718,-0.0067439703986739985
3B-69_52,3B-69,0.4320001122839701,-0.08797456916191104,-0.04473646821046312,-0.4721825557781201,-0.01144257280717309,-0.07307724337123722,-0.10768056298599149,-0.09560878666532341,-0.06919785417813451,-0.303401269917137,0.044115673170051384,-0.018906233170148834,-0.17785770862004224,-0.05888573999219293,-0.11182018030260532,-0.11869686854702532,0.03292732482208249
3B-69_53,3B-69,-0.0009977400637554,0.0009812366535112567,0.0005016936485916,0.0063166358909794995,0.0022801184463331,0.0038340827823236997,0.0033869823019113997,0.0034388145642343998,0.0076802140396596,0.0071787083640739,0.0013438114458333,0.0017624858194023002,0.0043903074758411004,0.0022803693475928997,0.0019006004353317,0.0021080553989608003,-0.0024877111801777
3B-69_54,3B-69,-0.1310001328237137,-0.0439909242600281,-0.03275637120019839,-0.0669890208365202,-0.029386080352876598,-0.0349510227822791,-0.05161390927715939,-0.011178830258353895,-0.02856416834676581,-0.05733033236122509,-0.0010986435040402087,0.032008568021486605,-0.0326918002593003,-0.028453161981844804,-0.05373551877270971,-0.05647723312164099,-0.012000252732350808
3B-69_55,3B-69,0.0480000194483241,-0.17788280888349012,-0.11945264075538681,-1.0053991305515204,-0.0880288486996886,-0.2171326480077157,-0.26063813080050957,-0.4828390473953565,-0.5734377355947745,-0.5877132623956822,-0.004397962855880899,-0.2622671454318627,-0.6419702416626653,-0.17689454431271662,-0.257858201093579,-0.2170307403626046,0.02000710416137281
3B-69_56,3B-69,0.1499998646793024,-0.1032982879957096,-0.07562800653716541,-0.6773976695142242,-0.046103685903554806,-0.1541163267416961,-0.184296708833293,-0.29494702303682074,-0.23627639337428852,-0.3793452275691257,0.033657474583346086,-0.04698928994708901,-0.38754326232924163,-0.11674970631655521,-0.1728265884900796,-0.1559278840245746,0.05932761032880851
3B-69_57,3B-69,-0.02698290738458,-0.07784512316432199,-0.0829328443350372,-0.1459368662736407,-0.0657456736546086,-0.0541603427630678,-0.1148806695323448,-0.013965035139712798,0.007305778976401001,-0.0714550057283195,-0.015198906967936701,0.049665806061048395,-0.041825451741628696,-0.03818658714713279,-0.08914079561408311,-0.10280707348198259,0.0212159504183243
3B-69_58,3B-69,1.6940001033028875,-0.07915599050959465,-0.04987853174674273,-0.5624101353883235,0.0044892655130326364,0.004668043183200465,0.007318329312824945,-0.028004680982850028,-0.02452156418359208,-0.12765506819134442,0.08235685343268417,0.04072480005214918,-0.3015673106394152,0.03735181135639398,-0.07208195048246924,-0.06804618624097913,0.034376168001582386
3B-69_59,3B-69,-1.44899969681722,-0.026535932237795823,-0.12289553426435584,-0.05849800216329348,-0.08522287718813226,-0.07323161049458782,-0.08887655134184547,-0.0659053747512428,-0.06505258926307733,-0.08099390306790055,-0.10679451984585508,-0.08928524816346961,-0.04906000863334503,-0.10027595116641175,-0.06469126940509162,-0.059540169591673964,-0.02645485396297742
3B-69_60,3B-69,-0.362000175433629,-0.04237194992225368,-0.02659585955508459,-0.023219105556943787,-0.029371522121440174,-0.017341851697768196,-0.04854883931144671,-0.020728520326355304,-0.0034435209832807123,-0.034251788756563706,-0.01311802294386022,-0.0018129375948328086,-0.025268928042978922,-0.024289950492804302,-0.06048275184610569,-0.06772954470288389,-0.09381035276961047
3B-69_61,3B-69,0.3320002024977685,-0.168403650773529,-0.14753732922429333,-1.001343285818237,-0.0981398461129542,-0.1425488172081997,-0.17962176313059472,-0.3368424419330026,-0.4279919583086662,-0.5034157731660096,0.004053397469472475,-0.1950314501961989,-0.632942325616052,-0.12586083074248272,-0.24900128146079112,-0.22665773968628442,-20.764719939086234
3B-69_62,3B-69,0.0040000026665428,-0.0245732772515401,-0.06809080829857239,-0.3311851996220681,-0.0394575510402574,-0.0270044999717321,-0.0778796424033817,-0.0229109420482798,-0.0317814160476472,-0.0100990810617807,0.016175493617674102,0.0795982527086663,-0.14874798954733148,-0.0879896362558911,-0.07109940254365099,-0.060622253185174405,-21.00346895424352
3B-69_63,3B-69,0.0960001643985431,-0.0849319639390459,-0.0628278799869196,-0.5425067897081053,-0.0448327907706124,-0.118904260108236,-0.1636221539324469,-0.17967786258898,-0.1704623839480911,-0.3588102936548518,0.029390284565294897,-0.031358781883895404,-0.2941753120829201,-0.0842341107991897,-0.1459493535551785,-0.1473158811669475,-20.837608824485535
3B-69_64,3B-69,-0.0039972353497622,0.0005245351261494,-0.0182497322683972,-0.2723138229931713,0.0057696985138459,0.0251568546218169,-0.0203815076523514,0.0388065663719922,0.07516898339745481,-0.06533634928759119,0.0728821505355898,0.0957694292262988,-0.0613661593066798,0.0270577691006809,-0.0177799789783407,-0.0335309687326169,0.032078623765887104
3B-69_65,3B-69,-0.2379999107930546,-0.026673796237905112,-0.0399439270555802,0.007477277530113291,-0.03837107471295398,-0.018927568336495115,-0.03962006974480492,-0.011905486343350702,0.014158245171044498,-0.02960520677784767,-0.015868082869331612,-0.013665211185557302,-0.01645725167585732,-0.0267106935617204,-0.06747659577205417,-0.07463327855071861,-0.1155337293260088
3B-69_66,3B-69,0.0179999837615162,-0.002587096046205101,-0.0017942377924546025,-0.000768134179901802,0.0008805841547046,-0.005481169596576402,-0.004787708762566701,0.0031199771314326975,0.011925629359981899,-0.011761033656795402,0.003367843463305098,0.0015985805208908986,0.005308792851513498,-0.00011370479287660037,-0.018166273725708202,-0.019222183937079803,-0.011875861468341901
3B-69_67,3B-69,0.0810001779306129,-0.225793596559046,-0.1598326871513871,-1.3625174078876456,-0.1184596070313666,-0.2841500951334507,-0.3173147865181811,-0.6565118952674398,-0.7263765409925796,-0.8185298212091751,-0.00032078275323030314,-0.3700294727808058,-0.8628927959040974,-0.2348932996422309,-0.35866082095199425,-0.30838482473613626,0.050804246132831604
3B-69_68,3B-69,0.138000001006853,-0.056727170203397695,-0.06846617811654371,-0.6164013639603657,-0.030546031738063306,-0.0945010444290562,-0.122361774782391,-0.1850399309160289,-0.1779310643387212,-0.20475226268998709,0.03531435073047859,-0.03227758123200711,-0.3436652898023761,-0.1147202781461836,-0.1401310231876508,-0.11348791215355561,0.03808355314227699
3B-69_69,3B-69,0.1540002375764349,-0.11583686835854662,-0.10125963500429991,-0.7475957738583865,-0.06528740353808302,-0.14129944587635562,-0.1651474415421017,-0.28822018430469964,-0.302426245592636,-0.4129127799860024,0.017792215605156286,-0.1496291949160711,-0.45065565510062766,-0.1080747016995712,-0.1979319876270116,-0.1848378100746775,0.041133999609390876
3BHET_1,3BHET,-0.5459997584364504,-0.06333710394193048,-0.2434493284686131,-1.0112550490916448,-0.08228123851628444,-0.15376743161754225,-0.14605546564930572,-0.28655602910589895,-0.2631762184368218,-0.36060233530149877,-0.06915166961841013,-0.12624844290523973,-0.6204505572443979,-0.15945775012697827,-0.13582109985684854,-0.09894443879825343,-0.025747285480029247
3BHET_2,3BHET,-0.5739998586784817,-0.02911330192840711,-0.16342806539843757,-0.7774570045559036,-0.07075690154664227,-0.08682409344803721,-0.09281605594601128,-0.1419401329818758,-0.07233596642418605,-0.26079369048303036,-0.02828241661744657,-0.004685989700129456,-0.42120952224300867,-0.10255964638994663,-0.073074921570641,-0.07282040368015097,0.01214858473867586
3BHET_3,3BHET,-0.4050002621435905,-0.056134926766003235,-0.08707886220804195,-0.9186089229177656,-0.019048301124795053,-0.12004318992485646,-0.15008219379364846,-0.29474590645832327,-0.25164064912750234,-0.3188255156615993,0.04660362263239959,-0.08370443002747291,-0.5185096352433807,-0.09094438256113735,-0.11852606027654072,-0.07706870551236894,0.01489301797728837
3BHET_4,3BHET,-0.5589998722105514,-0.032128987084169336,-0.1142132503252522,-0.7049083750356155,-0.053587049944743725,-0.08341295182374253,-0.12693832679892758,-0.14524208777160097,-0.08351423203735531,-0.20806243778899147,0.014422050199017211,0.013583760268961909,-0.36814179886757026,-0.07491534399140076,-0.0813199566288153,-0.06417376239734629,0.016841389744730484
3BHET_5,3BHET,-2.4209999494561525,-0.03410306911835059,-0.18253930565909604,-0.8963034710008593,-0.021693567288956217,-0.28149510244286535,-0.2119578283582877,-0.35905790902030343,-0.36690184018723393,-0.4351311963061466,-0.06507718774295146,-0.16995209307843906,-0.4821662944577385,-0.12175233808486752,-0.1942908011533735,-0.10869681453969982,-0.01874903556551155
3BHET_6,3BHET,-1.5929999434150344,-0.017021006232613933,-0.18383360671968907,-0.8097869828050679,-0.09432803987821647,-0.09539587275051753,-0.11561146693691726,-0.16008249862284618,-0.14594489842243674,-0.23107214343508087,-0.03290565562516279,-0.023318503097609078,-0.443140287917144,-0.09450424454419437,-0.10950115628725166,-0.08412661841278646,-0.01896180703833772
3BHET_7,3BHET,3.385999706402472,0.08644564244371411,0.2589417217056629,-0.6550084451740164,0.2563630342847647,0.21320638396500913,0.20953106103472807,-0.0290132143425903,0.11148584324273703,0.15498266641076075,0.4136323451991659,0.3211678202220143,-0.256448626527201,0.16788802624752064,0.13434438189683506,0.12578421136809714,0.09023479118564293
3BHET_8,3BHET,-4.62299971997484,-0.12226262821802969,-0.5513643996443482,-0.13789319888646734,-0.40001501310312726,-0.12618023251944344,-0.32421400223070407,-0.0012884024399122396,-0.13054223913180696,0.007927452766885779,-0.4596958077276563,-0.2649557097755908,-0.13163015230893915,-0.28178877698767835,-0.18781929592440072,-0.20102648790780808,-0.2060631957230985
