Identifier,Dataset,Subset,Source_Datatype,Model,Reference,Prediction,DeltaE,Abs_DeltaE,exclusion_type
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,-3.2100002416844418,-6.374645969424103,-3.164645727739661,3.164645727739661,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,14.280000295168543,18.666927900315223,4.3869276051466795,4.3869276051466795,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,4.560000278817111,4.508912766416637,-0.05108751240047393,0.05108751240047393,single_atom
ORBH35_CO3_17,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,21.755060067691364,-11.544831142231896,-33.29989120992326,33.29989120992326,single_atom
ORBH35_CO3_18,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,76.69131949350411,45.54239255939728,-31.148926934106832,31.148926934106832,single_atom
ORBH35_CO3_19,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,62.554614751794006,47.25250246760697,-15.302112284187032,15.302112284187032,single_atom
DBH24_1,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,17.189999552475435,19.100472641147803,1.9104730886723686,1.9104730886723686,single_atom
DBH24_11,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,10.649999804872582,8.80384535316625,-1.8461544517063313,1.8461544517063313,single_atom
DBH24_12,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,3.76999973648717,2.3423233407102835,-1.4276763957768863,1.4276763957768863,single_atom
DBH24_15,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,59.32999730442081,62.70287767061103,3.3728803661902234,3.3728803661902234,single_atom
DBH24_18,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,17.7699990292354,15.103946439056829,-2.6660525901785714,2.6660525901785714,single_atom
DBH24_2,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,17.59999918259886,20.83807053202099,3.2380713494221283,3.2380713494221283,single_atom
DBH24_23,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,12.89999965759054,16.788977001144726,3.8889773435541866,3.8889773435541866,single_atom
DBH24_7,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,14.31999963157355,19.291753240272183,4.9717536086986325,4.9717536086986325,single_atom
DBH24_8,DBH22,Proton Transfer,Barrier Height,MACE-OMOL-0-4M,1.830000231615912,-0.3825428839995193,-2.212543115615431,2.212543115615431,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-17.64999913749196,-11.033794014643314,6.616205122848646,6.616205122848646,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-105.5799957411454,-99.10991164095682,6.470084100188572,6.470084100188572,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-62.66999742882732,-50.803537293617175,11.866460135210147,11.866460135210147,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-60.939997734507074,-41.30493464026882,19.635063094238255,19.635063094238255,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-5.560000004188602,-1.777687634576107,3.782312369612495,3.782312369612495,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-57.7599974657585,-50.591076924352656,7.168920541405846,7.168920541405846,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-85.86999657952926,-99.57929872292456,-13.709302143395306,13.709302143395306,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-26.59999859347069,-18.93700940182419,7.662989191646499,7.662989191646499,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-81.6499966214947,-58.55771667238282,23.092279949111877,23.092279949111877,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-13.89999938296203,3.679374415059786,17.579373798021816,17.579373798021816,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-36.009998261975426,-23.555545692482877,12.454452569492549,12.454452569492549,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-40.6999984235146,-18.43305652374612,22.26694189976848,22.26694189976848,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-65.97999758029796,-60.12263596176664,5.857361618531321,5.857361618531321,single_atom
BDE99_10,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-100.7799956788414,-96.0371914853534,4.7428041934879985,4.7428041934879985,single_atom
BDE99_11,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-59.019997584083576,-57.75363405531423,1.2663635287693467,1.2663635287693467,single_atom
BDE99_13,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-51.44999813817338,-38.11651012916776,13.33348800900562,13.33348800900562,single_atom
BDE99_14,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-75.13999684682771,-75.4301939501308,-0.2901971033030861,0.2901971033030861,single_atom
BDE99_15,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-118.09999511403888,-141.4541658912421,-23.354170777203223,23.354170777203223,single_atom
BDE99_16,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-42.3599981809845,-40.67248166343423,1.6875165175502644,1.6875165175502644,single_atom
BDE99_17,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-84.76999631686209,-88.17490454450171,-3.4049082276396234,3.4049082276396234,single_atom
BDE99_19,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-116.8499949866924,-124.18523891910344,-7.335243932411046,7.335243932411046,single_atom
BDE99_20,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-215.1099910563931,-254.55542782502948,-39.44543676863637,39.44543676863637,single_atom
BDE99_24,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-53.13999786857913,-57.1263420051366,-3.98634413655747,3.98634413655747,single_atom
BDE99_25,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-122.7899946480686,-131.87439415094786,-9.084399502879265,9.084399502879265,single_atom
BDE99_28,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-43.04999818601876,-48.45977083832287,-5.409772652304106,5.409772652304106,single_atom
BDE99_30,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-173.5299927992505,-172.89820648724944,0.6317863120010543,0.6317863120010543,single_atom
BDE99_34,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-161.84999329607052,-160.47908645208747,1.3709068439830503,1.3709068439830503,single_atom
BDE99_35,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-124.31999515032588,-110.66970417585978,13.650290974466103,13.650290974466103,single_atom
BDE99_36,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-95.23999628411951,-98.72456865287684,-3.484572368757327,3.484572368757327,single_atom
BDE99_37,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-183.90999222019084,-186.67787600587616,-2.7678837856853136,2.7678837856853136,single_atom
BDE99_38,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-19.68999917965889,-29.08760055583504,-9.397601376176148,9.397601376176148,single_atom
BDE99_39,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-195.19999207520456,-187.72695933984667,7.47303273535789,7.47303273535789,single_atom
BDE99_40,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-108.55999556281208,-102.07057734782563,6.4894182149864434,6.4894182149864434,single_atom
BDE99_41,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-130.40999467638136,-129.2088164063815,1.2011782699998719,1.2011782699998719,single_atom
BDE99_43,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-42.82999838448911,-51.69775772195167,-8.867759337462559,8.867759337462559,single_atom
BDE99_45,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-35.1899983742191,-42.734729127256045,-7.544730753036944,7.544730753036944,single_atom
BDE99_46,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-100.0299957279354,-105.11268586993174,-5.082690141996338,5.082690141996338,single_atom
BDE99_47,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-107.66999573820544,-114.07571446462735,-6.4057187264219095,6.4057187264219095,single_atom
BDE99_48,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-103.18999601472676,-108.92189398702796,-5.731897972301198,5.731897972301198,single_atom
BDE99_50,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-22.82999885698352,-32.1463847199622,-9.31638586297868,9.31638586297868,single_atom
BDE99_51,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-132.06999443385126,-136.49902211634216,-4.429027682490897,4.429027682490897,single_atom
BDE99_52,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-229.1999902679489,-245.9792739560856,-16.7792836881367,16.7792836881367,single_atom
BDE99_54,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-96.17999606361928,-100.7720494624041,-4.592053398784813,4.592053398784813,single_atom
BDE99_59,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-93.55999591718287,-96.517604497996,-2.9576085808131296,2.9576085808131296,single_atom
BDE99_61,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-77.39999669052429,-72.4300996868481,4.969897003676195,4.969897003676195,single_atom
BDE99_62,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-60.87999778863536,-68.84010920409155,-7.96011141545619,7.96011141545619,single_atom
BDE99_63,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-68.32999734280212,-69.16892077604963,-0.8389234332475155,0.8389234332475155,single_atom
BDE99_64,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-54.70999770724145,-67.92523120038891,-13.215233493147458,13.215233493147458,single_atom
BDE99_65,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-125.76999509724476,-129.26818769814182,-3.498192600897056,3.498192600897056,single_atom
BDE99_69,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-141.76999384073596,-177.55021085524834,-35.780217014512374,35.780217014512374,single_atom
BDE99_70,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-65.46999741287885,-66.16983471471943,-0.6998373018405744,0.6998373018405744,single_atom
BDE99_71,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-115.4299950127094,-122.66097142615254,-7.230976413443145,7.230976413443145,single_atom
BDE99_72,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-99.49999557855908,-115.5081551633584,-16.008159584799316,16.008159584799316,single_atom
BDE99_76,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-127.80999451190225,-117.26601149294976,10.543983018952488,10.543983018952488,single_atom
BDE99_79,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-86.14999632693062,-91.486348266995,-5.336351940064375,5.336351940064375,single_atom
BDE99_80,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-40.55999854981392,-49.13393987121418,-8.573941321400262,8.573941321400262,single_atom
BDE99_81,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-169.18999294947247,-202.58548378499808,-33.39549083552561,33.39549083552561,single_atom
BDE99_82,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-132.30999421733813,-116.58245905521012,15.727535162128007,15.727535162128007,single_atom
BDE99_84,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-139.3599941323601,-139.01560203014262,0.3443921022174834,0.3443921022174834,single_atom
BDE99_86,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-115.08999531943633,-101.11589712121796,13.974098198218371,13.974098198218371,single_atom
BDE99_87,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-112.54999510082892,-115.81343906693614,-3.263443966107218,3.263443966107218,single_atom
BDE99_88,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-117.12999536160324,-131.00594447404197,-13.875949112438732,13.875949112438732,single_atom
BDE99_89,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-106.51999552064515,-99.77365198684738,6.74634353379777,6.74634353379777,single_atom
BDE99_90,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-126.05999483562476,-110.56551704342684,15.494477792197927,15.494477792197927,single_atom
BDE99_91,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-104.09999582129066,-101.36001143019566,2.739984391095007,2.739984391095007,single_atom
BDE99_93,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-104.52999543337133,-93.14651115382593,11.3834842795454,11.3834842795454,single_atom
BDE99_94,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-82.31999664457172,-74.91480542953755,7.405191215034165,7.405191215034165,single_atom
BDE99_95,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-86.31999617356716,-86.86924346170001,-0.5492472881328467,0.5492472881328467,single_atom
BDE99_96,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-134.1599944309113,-136.7669200316244,-2.6069256007131116,2.6069256007131116,single_atom
HAT707_10,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,100.9399958273404,116.95246542250725,16.01246959516685,16.01246959516685,single_atom
HAT707_103,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-111.77999516796568,-110.95016301868024,0.829832149285437,0.829832149285437,single_atom
HAT707_108,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,21.74999920378307,32.87397241982693,11.123973216043858,11.123973216043858,single_atom
HAT707_109,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,23.61999877180399,47.57084979956107,23.95085102775708,23.95085102775708,single_atom
HAT707_11,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,52.46999784550211,58.22089312068781,5.750895275185705,5.750895275185705,single_atom
HAT707_117,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,17.539999236727137,-11.390619826683537,-28.930619063410674,28.930619063410674,single_atom
HAT707_119,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,115.06999533747909,144.89871492283308,29.828719585353994,29.828719585353994,single_atom
HAT707_120,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,201.13999168527053,235.7402691295784,34.600277444307864,34.600277444307864,single_atom
HAT707_121,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,178.0799926385257,228.34100662045464,50.261013981928926,50.261013981928926,single_atom
HAT707_122,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,118.81999508821634,159.6118833525257,40.79188826430935,40.79188826430935,single_atom
HAT707_123,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,197.04999185434352,236.0951859992203,39.045194144876774,39.045194144876774,single_atom
HAT707_124,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,218.0199909874852,245.2384196259668,27.218428638481612,27.218428638481612,single_atom
HAT707_125,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,92.01999605145645,137.49945241370932,45.479456362252876,45.479456362252876,single_atom
HAT707_126,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,204.98999152611952,230.7926187093421,25.80262718322257,25.80262718322257,single_atom
HAT707_129,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,79.64999670742696,102.59891274507176,22.948916037644793,22.948916037644793,single_atom
HAT707_130,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,206.64999145749803,233.56512710044333,26.9151356429453,26.9151356429453,single_atom
HAT707_16,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,88.55999633910517,82.05192575385922,-6.508070585245946,6.508070585245946,single_atom
HAT707_161,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,233.119990363281,267.9617138910133,34.841723527732285,34.841723527732285,single_atom
HAT707_17,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,54.129997602972,60.99340151178907,6.8634039088170695,6.8634039088170695,single_atom
HAT707_176,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-27.29999858948358,-6.698103844796707,20.601894744686874,20.601894744686874,single_atom
HAT707_181,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,106.22999578226516,137.12603159387825,30.89603581161309,30.89603581161309,single_atom
HAT707_182,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,108.09999553136022,151.8229089736124,43.72291344225219,43.72291344225219,single_atom
HAT707_188,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,94.15999610761192,130.95902542519354,36.79902931758163,36.79902931758163,single_atom
HAT707_189,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,71.09999706086647,123.55976291606976,52.45976585520329,52.45976585520329,single_atom
HAT707_190,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,90.06999627668488,131.31394229487736,41.24394601819249,41.24394601819249,single_atom
HAT707_191,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,111.03999540982656,140.45717592162387,29.417180511797312,29.417180511797312,single_atom
HAT707_192,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,98.0099959484609,126.0113750049572,28.001379056496305,28.001379056496305,single_atom
HAT707_196,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,99.6699958798394,128.78388339606892,29.11388751622951,29.11388751622951,single_atom
HAT707_2,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,123.98999487449908,124.35172793158908,0.3617330570900066,0.3617330570900066,single_atom
HAT707_221,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-145.50999423179678,-117.47084336824642,28.03915086355036,28.03915086355036,single_atom
HAT707_236,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,94.97999607371467,131.52640266409992,36.546406590385246,36.546406590385246,single_atom
HAT707_237,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,126.13999478562236,163.18047018663887,37.04047540101651,37.04047540101651,single_atom
HAT707_260,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,38.35999865198906,50.49006565525279,12.130067003263733,12.130067003263733,single_atom
HAT707_261,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-62.009997396728906,-47.78230092881333,14.227696467915578,14.227696467915578,single_atom
HAT707_262,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,35.42999878521545,42.2998021777718,6.869803392556349,6.869803392556349,single_atom
HAT707_263,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,62.22999719825855,64.4122331165777,2.1822359183191438,2.1822359183191438,single_atom
HAT707_264,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,39.17999853974538,57.01297060745392,17.832972067708546,17.832972067708546,single_atom
HAT707_265,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,58.14999774143416,64.76714998624055,6.617152244806391,6.617152244806391,single_atom
HAT707_266,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,29.439998541436715,52.48789458168214,23.047896040245426,23.047896040245426,single_atom
HAT707_267,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,79.11999672933624,73.91038361298708,-5.209613116349161,5.209613116349161,single_atom
HAT707_268,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,12.369999508214198,34.90053966864802,22.530540160433823,22.530540160433823,single_atom
HAT707_269,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,66.08999726796996,59.46458269634136,-6.625414571628603,6.625414571628603,single_atom
HAT707_273,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,67.7499971993491,62.23709108744261,-5.512906111906489,5.512906111906489,single_atom
HAT707_296,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-67.12999717034874,-68.31173642402351,-1.1817392536747633,1.1817392536747633,single_atom
HAT707_297,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-71.2499972185971,-57.33610798346564,13.913889235131464,13.913889235131464,single_atom
HAT707_3,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,48.619998181185984,63.168543540882204,14.54854535969622,14.54854535969622,single_atom
HAT707_315,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-110.70999550574386,-65.17844862435877,45.5315468813851,45.5315468813851,single_atom
HAT707_316,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,63.05999739322439,64.9796103554841,1.9196129622597056,1.9196129622597056,single_atom
HAT707_317,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,94.21999610513204,96.63367787801256,2.4136817728805227,2.4136817728805227,single_atom
HAT707_325,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-74.7399972076829,-63.93241530055562,10.807581907127286,10.807581907127286,single_atom
HAT707_330,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-79.2299969221402,-63.248862862815976,15.981134059324226,15.981134059324226,single_atom
HAT707_334,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-72.98999690389596,-57.23192085105368,15.758076052842277,15.758076052842277,single_atom
HAT707_336,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-89.62999632503781,-95.34972956687552,-5.719733241837716,5.719733241837716,single_atom
HAT707_339,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-79.64999654324225,-102.59891274509276,-22.94891620185051,22.94891620185051,single_atom
HAT707_341,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-129.43999492394573,-94.92031541832216,34.51967950562357,34.51967950562357,single_atom
HAT707_346,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-73.04999684976768,-89.1284668116425,-16.078469961874816,16.078469961874816,single_atom
