Molecule,charge,multiplicity,num_atoms,field_au_x,field_au_y,field_au_z,field_VA_x,field_VA_y,field_VA_z,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
T144_01031-,0,1,6,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-72164.22809842629,-72164.21876354793,-72164.2223652446
T144_01032+,0,1,6,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-72164.27263580546,-72164.27207507739,-72164.27628304393
T144_01032-,0,1,6,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-72164.27263580546,-72164.27207507739,-72164.27628304393
T144_0112,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,-8270.538429900733,-8270.677500970063,-8270.644496382172
T144_01120+,0,1,8,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-8270.525655611536,-8270.701037201203,-8270.667705465683
T144_01120-,0,1,8,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-8270.52565499915,-8270.701336433245,-8270.668173317097
T144_01121+,0,1,8,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-8270.53830539802,-8270.67837892092,-8270.645886294731
T144_01121-,0,1,8,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-8270.538308416048,-8270.678389494156,-8270.645877470899
T144_01122+,0,1,8,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-8270.478407360522,-8270.588770926048,-8270.556629432946
T144_01122-,0,1,8,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-8270.598223745383,-8270.767839736543,-8270.734874456759
T144_0117,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,-5751.398154316097,-5751.3921096866825,-5751.3969581600095
T144_01170+,0,1,12,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-5751.550474467266,-5751.594417936514,-5751.602354448306
T144_01170-,0,1,12,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-5751.238093518925,-5751.221650096541,-5751.225823896234
T144_01171+,0,1,12,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-5751.393982831254,-5751.402596822321,-5751.4069228892595
T144_01171-,0,1,12,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-5751.400491330259,-5751.402907303973,-5751.409075446544
T144_01172+,0,1,12,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-5751.397643877105,-5751.401331236512,-5751.407117659991
T144_01172-,0,1,12,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-5751.397643877105,-5751.401392878294,-5751.407160615833
T144_0119,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,-4209.828374852031,-4209.843563443821,-4209.85180779158
T144_01190+,0,1,8,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-4209.828374852031,-4209.843563443821,-4209.85180779158
T144_01190-,0,1,8,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-4209.828374852031,-4209.843563443821,-4209.85180779158
T144_01191+,0,1,8,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-4209.827629173385,-4209.851556737644,-4209.85951483676
T144_01191-,0,1,8,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-4209.827629173385,-4209.85148716441,-4209.859478215109
T144_01192+,0,1,8,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-4209.818260625191,-4209.8628300418195,-4209.870589816252
T144_01192-,0,1,8,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-4209.818260625191,-4209.862668131816,-4209.87059302328
T144_0129,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,-36315.0794592518,-36315.06558104157,-36315.07851450036
T144_01290+,0,1,8,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-36314.94122214381,-36314.93908339754,-36314.94663082777
T144_01290-,0,1,8,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-36315.20688792074,-36315.238774044396,-36315.25214665318
T144_01291+,0,1,8,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-36315.066450160426,-36315.05761244436,-36315.07037148571
T144_01291-,0,1,8,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-36315.08938855932,-36315.10569225742,-36315.11198117098
T144_01292+,0,1,8,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-36315.079278532176,-36315.06921771499,-36315.08206041597
T144_01292-,0,1,8,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-36315.07927902119,-36315.06923548077,-36315.0820699505
T144_0142,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,-14644.309787458564,-14644.30808604563,-14644.313864916601
T144_01420+,0,1,6,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-14644.292240220437,-14644.290200975249,-14644.296377465558
T144_01420-,0,1,6,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-14644.325005746168,-14644.348609859226,-14644.351228691932
T144_01421+,0,1,6,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-14644.265194120686,-14644.258527145646,-14644.264387242747
T144_01421-,0,1,6,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-14644.352264355468,-14644.379918717621,-14644.383629551112
T144_01422+,0,1,6,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-14644.309787458564,-14644.30808604563,-14644.313864916601
T144_01422-,0,1,6,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-14644.309787458564,-14644.30808604563,-14644.313864916601
T144_0158,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,-5242.9674378628915,-5242.941799954803,-5242.938565325081
T144_01580+,0,1,3,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-5242.9674378628915,-5242.941799954803,-5242.938565325081
T144_01580-,0,1,3,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-5242.9674378628915,-5242.941799954803,-5242.938565325081
T144_01582+,0,1,3,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-5242.895980921448,-5242.850922897753,-5242.840053076444
T144_01582-,0,1,3,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-5243.0364405577875,-5243.047066942762,-5243.048982885645
T144_0159,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,-11255.148300857902,-11255.153901637656,-11255.16593008311
T144_01590+,0,1,10,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-11255.048903018052,-11255.065880960748,-11255.064642329677
T144_01590-,0,1,10,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-11255.227364978982,-11255.289671561237,-11255.309719445415
T144_01591+,0,1,10,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-11255.291997756456,-11255.311813720473,-11255.330436949675
T144_01591-,0,1,10,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-11255.00203807715,-11255.015872692984,-11255.021247739423
T144_01592+,0,1,10,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-11255.148118203462,-11255.15740345649,-11255.169550020444
T144_01592-,0,1,10,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-11255.148147543192,-11255.15749716426,-11255.169625163731
T144_0205,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,-4176.434280189695,-4176.433920450908,-4176.434547612425
T144_02050+,0,1,6,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-4176.434280189695,-4176.433920450908,-4176.434547612425
T144_02050-,0,1,6,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-4176.434280189695,-4176.433920450908,-4176.434547612425
T144_02052+,0,1,6,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-4176.425676624721,-4176.45670487512,-4176.454839054909
T144_02052-,0,1,6,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-4176.425676624721,-4176.456807389041,-4176.454937488601
T144_0213,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,-153660.27397079207,-153660.28190179745,-153660.28440707322
T144_02130+,0,1,5,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-153660.3051249867,-153660.3250498542,-153660.32944832125
T144_02130-,0,1,5,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-153660.24199764887,-153660.25246724824,-153660.25137461515
T144_02131+,0,1,5,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-153660.25496415037,-153660.2729837082,-153660.27195462087
T144_02131-,0,1,5,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-153660.29154586475,-153660.31400568105,-153660.31482654103
T144_02132+,0,1,5,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-153660.27291453964,-153660.29771563134,-153660.29580588103
T144_02132-,0,1,5,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-153660.27291453964,-153660.29774378007,-153660.29581556245
T144_0223,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,-6122.505391060715,-6122.500832526768,-6122.499261239082
T144_02230+,0,1,7,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-6122.505177436207,-6122.50435279698,-6122.502788289514
T144_02230-,0,1,7,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-6122.505177436207,-6122.504430551055,-6122.502839820301
T144_02231+,0,1,7,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-6122.502075552867,-6122.512290807812,-6122.511313065258
T144_02231-,0,1,7,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-6122.502075552867,-6122.512211316718,-6122.511183534809
T144_02232+,0,1,7,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-6122.358166058809,-6122.341564726772,-6122.332462920497
T144_02232-,0,1,7,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-6122.650570402343,-6122.674309887727,-6122.680588739914
T144_0245,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,-19147.80919286008,-19147.78982233741,-19147.796931750567
T144_02450+,0,1,12,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-19147.80654715666,-19147.808605799033,-19147.814598541274
T144_02450-,0,1,12,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-19147.806547121836,-19147.808633971432,-19147.814655401697
T144_02451+,0,1,12,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-19147.728443974072,-19147.700335751586,-19147.705374762205
T144_02451-,0,1,12,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-19147.887406843376,-19147.905626759803,-19147.9153985267
T144_02452+,0,1,12,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-19147.818827824725,-19147.789161915065,-19147.793125854558
T144_02452-,0,1,12,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-19147.79848768101,-19147.812885312098,-19147.822594799847
T144_0256,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-17100.976295074408,-17100.970991850867,-17100.96990295257
T144_02560+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-17100.975376268474,-17100.983486881032,-17100.981761199742
T144_02560-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-17100.975376268474,-17100.983634076616,-17100.981765995846
T144_02561+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-17100.974913988848,-17100.984937936777,-17100.983174661804
T144_02561-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-17100.974913988848,-17100.98505131645,-17100.98327433405
T144_02562+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-17101.15507491059,-17101.183781101918,-17101.18828527006
T144_02562-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-17100.795378696126,-17100.783520008637,-17100.77536321472
T144_0257,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,-15053.105247631553,-15053.109188883129,-15053.117946905691
T144_02570+,0,1,10,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-15053.21228185157,-15053.232145868602,-15053.243804187727
T144_02570-,0,1,10,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-15052.996884488048,-15053.00510295687,-15053.011898116398
T144_02571+,0,1,10,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-15053.229117647448,-15053.259456702652,-15053.270202110496
T144_02571-,0,1,10,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-15052.97975279547,-15052.98235205071,-15052.988701760607
T144_02572+,0,1,10,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-15053.103625234617,-15053.124009098241,-15053.131789883566
T144_02572-,0,1,10,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-15053.103625234617,-15053.124075327874,-15053.131869288794
T144_0267,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,-26790.08579711241,-26790.04213627349,-26790.05890683372
T144_02670+,0,1,10,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-26790.080346913408,-26790.066547529204,-26790.08122460639
T144_02670-,0,1,10,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-26790.08034703612,-26790.067564134213,-26790.081401740666
T144_02671+,0,1,10,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-26790.083404445755,-26790.062515799473,-26790.076809995073
T144_02671-,0,1,10,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-26790.083404395104,-26790.06316752125,-26790.077352990927
T144_02672+,0,1,10,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-26790.08579260863,-26790.04213194512,-26790.058902452445
T144_02672-,0,1,10,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-26790.085801498088,-26790.042140601763,-26790.05891121445
T144_0276,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,-5313.592834241364,-5313.602227866543,-5313.604559698047
T144_02760+,0,1,13,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-5313.557136153704,-5313.603164002504,-5313.600650911584
T144_02760-,0,1,13,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-5313.614014764172,-5313.6531857798445,-5313.659228576974
T144_02761+,0,1,13,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-5313.596063739817,-5313.628853644533,-5313.631324499281
T144_02761-,0,1,13,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-5313.585844510136,-5313.611838088623,-5313.613980309946
T144_02762+,0,1,13,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-5313.592627288032,-5313.606040570381,-5313.608334944812
T144_02762-,0,1,13,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-5313.592627288032,-5313.6060189119025,-5313.608320971911
T144_0281,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,-5718.246188970199,-5718.246748625317,-5718.252239936879
T144_02810+,0,1,10,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-5718.0727032189,-5718.060052065526,-5718.058842543884
T144_02810-,0,1,10,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-5718.409479296959,-5718.471466787565,-5718.48341378227
T144_02811+,0,1,10,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-5718.261623946211,-5718.288331993636,-5718.293813844699
T144_02811-,0,1,10,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-5718.228218559591,-5718.229988783533,-5718.233609085327
T144_02812+,0,1,10,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-5718.245989387011,-5718.250312331789,-5718.255918006352
T144_02812-,0,1,10,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-5718.245989387011,-5718.250328442185,-5718.255930842014
T144_0282,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,-16783.615786900646,-16783.618648553092,-16783.621289517934
T144_02820+,0,1,12,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-16783.692952129473,-16783.73019181351,-16783.734251763413
T144_02820-,0,1,12,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-16783.53249129128,-16783.546490560562,-16783.544875250445
T144_02821+,0,1,12,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-16783.59700712813,-16783.625614329405,-16783.627826287022
T144_02821-,0,1,12,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-16783.62939903379,-16783.647675692067,-16783.648021206965
T144_02822+,0,1,12,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-16783.615377917664,-16783.626316761885,-16783.62894341046
T144_02822-,0,1,12,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-16783.615377917664,-16783.62627913661,-16783.62891632121
T144_0287,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,-77296.9085976444,-77296.88134035737,-77296.88280494616
T144_02870+,0,1,9,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-77296.9043869863,-77296.89918237574,-77296.8992798123
T144_02870-,0,1,9,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-77296.90460213374,-77296.90839163371,-77296.90719582712
T144_02871+,0,1,9,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-77296.96449436064,-77296.94582664593,-77296.94809335338
T144_02871-,0,1,9,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-77296.85004562662,-77296.84425396998,-77296.84356482257
T144_02872+,0,1,9,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-77296.9085976444,-77296.88134035737,-77296.88280494616
T144_02872-,0,1,9,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-77296.9085976444,-77296.88134035737,-77296.88280494616
T144_0306,0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,-14480.60156004645,-14480.59685175441,-14480.598231204365
T144_03060+,0,1,9,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-14480.778133929285,-14480.80968509127,-14480.809936272197
T144_03060-,0,1,9,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-14480.420385156129,-14480.416821301946,-14480.417107599704
T144_03061+,0,1,9,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-14480.554536531317,-14480.54972790604,-14480.551039660219
T144_03061-,0,1,9,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-14480.645809865453,-14480.667898504984,-14480.66961420587
T144_03062+,0,1,9,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-14480.60101861272,-14480.599757311413,-14480.601290323757
T144_03062-,0,1,9,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-14480.601695989752,-14480.601181798691,-14480.603037388499
T144_0318,0,1,13,0.0,0.0,0.0,0.0,0.0,0.0,-6324.133371186304,-6324.130737085932,-6324.133251680686
T144_03180+,0,1,13,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-6324.173380886339,-6324.204774169806,-6324.212047659196
T144_03180-,0,1,13,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-6324.081212224876,-6324.099951615448,-6324.0965542328195
T144_03181+,0,1,13,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-6324.081101009835,-6324.090411216186,-6324.091080457472
T144_03181-,0,1,13,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-6324.183397526044,-6324.199002042637,-6324.205146319106
T144_03182+,0,1,13,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-6324.133043846034,-6324.137169376409,-6324.140526919094
T144_03182-,0,1,13,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-6324.133039257287,-6324.137141005144,-6324.140504381105
T144_0332,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-7303.211362164021,-7303.208779739051,-7303.208629285558
T144_03320+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-7303.287901199579,-7303.315575093915,-7303.317445118515
T144_03320-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-7303.1292552549985,-7303.130352072508,-7303.13004571608
T144_03321+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-7303.180488288413,-7303.1947850403285,-7303.197213612413
T144_03321-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-7303.240242707821,-7303.245238828228,-7303.244605695633
T144_03322+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-7303.211073176976,-7303.214993419737,-7303.2157221059215
T144_03322-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-7303.211073176976,-7303.214991569123,-7303.215719969403
T144_0336,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-9783.67729472763,-9783.71137516145,-9783.714644581594
T144_03360+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-9783.557451476534,-9783.580182738064,-9783.583148304204
T144_03360-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-9783.79181276656,-9783.878537617264,-9783.879037097657
T144_03361+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-9783.659160172065,-9783.714536857942,-9783.718679119436
T144_03361-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-9783.69371214727,-9783.735192154078,-9783.735219448945
T144_03362+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-9783.677010218375,-9783.717832346105,-9783.721608905656
T144_03362-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-9783.677010218375,-9783.717865899565,-9783.721632900031
T144_0342,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-9339.13122759138,-9339.078395600458,-9339.063999669008
T144_03420+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-9339.111548765295,-9339.107254649087,-9339.090747468492
T144_03420-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-9339.11154769204,-9339.10723119975,-9339.090698060578
T144_03421+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-9339.064628772152,-9338.99270245959,-9338.981001907427
T144_03421-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-9339.19666680374,-9339.179937133014,-9339.162228061155
T144_03422+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-9339.131048529633,-9339.082350418907,-9339.068571759763
T144_03422-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-9339.131045472008,-9339.082387220882,-9339.068570458518
T144_0346,0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,-26916.02499809854,-26916.00951935731,-26916.03037970667
T144_03460+,0,1,11,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-26916.00650847481,-26916.055825010135,-26916.072560959205
T144_03460-,0,1,11,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-26916.00770239524,-26916.021745467457,-26916.044470961617
T144_03461+,0,1,11,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-26916.049563077882,-26916.027191779474,-26916.049592961044
T144_03461-,0,1,11,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-26915.99380665411,-26916.025323707134,-26916.040786682377
T144_03462+,0,1,11,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-26916.04979728061,-26916.084963159803,-26916.105425907655
T144_03462-,0,1,11,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-26915.998927930745,-26915.952728059496,-26915.971931879263
T144_0351,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,-4872.42421324148,-4872.4303768767595,-4872.430551713812
T144_03510+,0,1,8,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-4872.355824527873,-4872.355627175903,-4872.357049818333
T144_03510-,0,1,8,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-4872.491374356153,-4872.519051137212,-4872.5187504951255
T144_03511+,0,1,8,0.0,0.004,0.0,0.0,0.2056882699052,0.0,-4872.397216874223,-4872.404605394587,-4872.404510624057
T144_03511-,0,1,8,0.0,-0.004,0.0,0.0,-0.2056882699052,0.0,-4872.450334549129,-4872.470296916159,-4872.471465273468
T144_03512+,0,1,8,0.0,0.0,0.004,0.0,0.0,0.2056882699052,-4872.423912772686,-4872.436871298868,-4872.437794851509
T144_03512-,0,1,8,0.0,0.0,-0.004,0.0,0.0,-0.2056882699052,-4872.423912772686,-4872.436856759873,-4872.437789000805
T144_0353,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,-3802.73657592037,-3802.7286258781232,-3802.734868837357
T144_03530+,0,1,5,0.004,0.0,0.0,0.2056882699052,0.0,0.0,-3802.7363949019546,-3802.732162578244,-3802.73896491384
T144_03530-,0,1,5,-0.004,0.0,0.0,-0.2056882699052,0.0,0.0,-3802.7363949019546,-3802.732159909572,-3802.738964085786
