Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
3B-69_16,3B-69,0.5420000130487919,0.5218762863010294,0.5614240040757378,0.3096061463654473,0.5726288758446995,0.5267502778364344,0.5019979783856376,0.5389584746723165,0.5692462861629076,0.4247056911459003,0.6263441889691133,0.6249994361909283,0.4817820703764794,0.5533755675331109,0.5196205152576777,0.5137444537680375,0.5870934462222528
3B-69_17,3B-69,-0.921999670236358,-0.9354157600239972,-0.9924780830411946,-1.019257991192082,-0.9557267357831902,-0.8825042240308754,-0.9449202694611488,-0.8331359201581963,-0.8817094203114427,-0.8991534308426122,-0.9229611401627076,-0.8401365412831943,-0.9005946318984771,-0.9382896908117456,-0.927682145100844,-0.9458424575407868,-0.9307733362974592
3B-69_18,3B-69,-0.2060000651633649,-0.3093209433293618,-0.3448953338943276,-1.215112985085989,-0.2683943362225855,-0.3183041808228737,-0.3391000956762208,-0.5141368980806771,-0.5520433022825528,-0.5711332698433498,-0.1647727554638103,-0.3099476370338803,-0.8361953425255121,-0.271536778192707,-0.3951504969232259,-0.3503979644929239,-0.174875377549096
3B-69_19,3B-69,-0.2179999288358143,-0.3430244143507411,-0.3562757202972981,-0.8824160589547366,-0.3121966934901063,-0.3567077605669217,-0.4073746950458047,-0.3636530355278478,-0.3155460883359792,-0.5859812734543918,-0.2126628981779895,-0.2651565128223498,-0.5282440642507692,-0.2995472323925097,-0.390692606935549,-0.3953618419978145,-0.2359565687088886
3B-69_20,3B-69,-1.197999672250064,-1.223004167783763,-1.3116264523636034,-1.2491472164844073,-1.276951471154294,-1.2484614741635904,-1.2654137682346605,-1.1681940390936791,-1.2038879073475472,-1.2500101675042783,-1.261247607177038,-1.190949728527381,-1.1990946137757252,-1.250326175108396,-1.2535200163096645,-1.256153234519045,-1.2104020399186497
3B-69_21,3B-69,-0.7769998010463657,-0.8244342459916933,-0.903489835039564,-1.0072781448932404,-0.8515742192802492,-0.8349766560733485,-0.8664013895973222,-0.7671565617676017,-0.7802169166601508,-0.8702090542030315,-0.7942558095084579,-0.7511225028150509,-0.8387283472261666,-0.8183833610414464,-0.8580311662678646,-0.8541350225492393,-0.7916493016893164
3B-69_22,3B-69,-0.3120002205405282,-0.3118078889222131,-0.3219451787914732,-0.3379308573180261,-0.3229379616894397,-0.3128071975357997,-0.3275578119359328,-0.3191466749363353,-0.307592092076219,-0.3240027824981811,-0.3129695971393438,-0.3162120012532244,-0.3220614565083946,-0.3126367667377374,-0.3131245920524537,-0.3123518138895159,-0.3179779460496637
3B-69_23,3B-69,-0.1469997418838215,-0.2609070185888516,-0.2448635467370344,-0.8743011692123865,-0.2205803732161355,-0.2795554707369857,-0.3278043603406307,-0.365598252092301,-0.3395160089588295,-0.5579728901709011,-0.1329598448391114,-0.2377007769810917,-0.5625330642269184,-0.2460763975768867,-0.3002266366921093,-0.2980761617806575,-0.1376911153626976
3B-69_24,3B-69,-0.4900001854618619,-0.5230986120342324,-0.5531853695395801,-0.945308132988804,-0.5293294673095406,-0.575024581661712,-0.625550452346935,-0.5824151371593376,-0.5719337837601338,-0.6295282347840229,-0.4537328987664696,-0.4550689294264227,-0.6711530716679033,-0.5980968506288459,-0.5895199248968593,-0.5712037389970299,-0.4447125914143978
3B-69_25,3B-69,-0.0890002962154038,-0.2346967008848571,-0.1676506393553564,-1.2761417955248615,-0.0817378782145953,-0.1893007830746731,-0.1738742155335394,-0.5368945332654194,-0.6548405236956759,-0.411442776432512,0.0085765485953616,-0.3127974084629927,-0.8436315808503908,-0.1965633266735859,-0.2946425554974904,-0.2067088998513966,-0.070554887325485
3B-69_26,3B-69,0.5789998541677916,0.5466332291729512,0.5655897256459531,0.3606797699921689,0.5875569497381373,0.6896078116710691,0.6185622557210556,0.6916745139549079,0.6096503033988696,0.6916800361724982,0.6699925558559777,0.7360147099971884,0.5093447965573622,0.6358499534832803,0.5837089361863065,0.5804482716042979,0.5694727800520278
3B-69_27,3B-69,-0.8599998516708078,-0.8619647720699932,-0.8993152028363091,-0.8666879103108938,-0.8831725215445121,-0.8616269837824472,-0.8746390830219021,-0.8323419324207395,-0.8495153605678655,-0.8571436796801469,-0.8714507700307478,-0.8479172823400655,-0.8577927752573802,-0.8654999722111827,-0.8670870063604998,-0.8697302645082774,-0.874234393914515
3B-69_28,3B-69,-0.6630001548938854,-0.7608669090269433,-0.7927103792039287,-1.4436623522435423,-0.7385779606413896,-0.7755264088165092,-0.8173115744232915,-0.9570495256053508,-0.9073955794945374,-0.8816903441823669,-0.6543133528971979,-0.7139801542298437,-1.1613935932644686,-0.7664863190023015,-0.8310585499694155,-0.7922149604699517,-0.627732392430816
3B-69_29,3B-69,0.2699997564227443,0.1843957297207549,0.2272950383515802,-0.4470923427078004,0.2477126280628382,0.1174446731624693,0.084112436807871,-0.0480714928891599,-0.0505257451275836,-0.2061827957934751,0.3134145013954932,0.1598702748643935,-0.1457210657544739,0.1675025471161425,0.1164538984019953,0.1293217332694229,0.2987609938085899
3B-69_30,3B-69,-1.6360000301249955,-1.6375342909235844,-1.704857585932039,-1.6532230316972136,-1.670670807138401,-1.6412259291059996,-1.6486404554474534,-1.6454422278615226,-1.63714925112303,-1.6192213680955836,-1.7099257917359598,-1.6707359426249684,-1.6438861925735502,-1.693023635719488,-1.6489781182843697,-1.6483587037483158,-1.6501072953019102
3B-69_31,3B-69,0.1760000922275044,0.0171414881028639,-0.0214659067887272,-0.9025525871415052,0.0612655070632836,0.1297815092215532,0.0908798127880852,-0.0909860498888837,-0.1746612380679691,-0.0492251060271895,0.2018779554672445,0.0634852589728989,-0.5320261891485462,0.1109017572873082,-0.0177290251594566,0.0181986533199113,0.2251320546533105
3B-69_32,3B-69,0.189999828593783,0.1420218974666643,0.1227541560904272,-0.492746166930933,0.1794768082758949,0.1578500082185965,0.1331941570811495,0.0852772826105307,0.0952030391044132,0.0870955539098182,0.2562583657052766,0.222183409187196,-0.1718330527436143,0.1521386680073931,0.1109153742986413,0.126200940432567,0.2355504764235435
3B-69_33,3B-69,-0.1290002601298845,-0.1182831512863043,-0.1179925516259374,-0.1227776252387452,-0.1182519012026717,-0.1187436178767899,-0.1265349007102474,-0.1232902376289541,-0.1120864324935395,-0.1175234884035196,-0.1228538049108048,-0.1192567321408579,-0.122722278789315,-0.126212423820108,-0.1182832768439435,-0.1192895511956039,-0.1132378208714792
3B-69_34,3B-69,-1.2830002230778097,-1.354649631274536,-1.4984298103839513,-2.019197914973568,-1.411255190189144,-1.3495909009703522,-1.3831180420178029,-1.407898892990403,-1.4052439004468154,-1.4785413369368536,-1.363510880675426,-1.328124429243588,-1.7265406739070432,-1.385210095673115,-1.4083198262600451,-1.3999305266588329,-1.2418695248200282
3B-69_35,3B-69,0.0669998140548602,-0.0243309896865858,-0.0065147405982379,-0.6183487771653541,0.0196963927667043,-0.0882843078844959,-0.1210020870896031,-0.2572974585766363,-0.1782867995095602,-0.2701899546408892,0.0968664413335883,-0.0274090489452588,-0.3482046934384883,-0.0360827359929486,-0.1104567276518685,-0.0805111596761688,0.1258899108678171
3B-69_36,3B-69,-0.2929998611754655,-0.3027719405482619,-0.3189261681134288,-0.2915292927660289,-0.3104586179951842,-0.2946345234825672,-0.3127942711271521,-0.2892711371619555,-0.2951847864354175,-0.2759218770664527,-0.3235480263190655,-0.3069202175253159,-0.3045472279031536,-0.3119677155215674,-0.3032695557918601,-0.3032923342304832,-0.3009443061803962
3B-69_37,3B-69,-0.0050012505082582,-0.0302814740044205,-0.0147296555485249,0.029002107079016,-0.0126062260379223,-0.0087537572587461,-0.0129630906685629,-0.0118338246905814,-0.0098906161922811,-0.011356227472372,-0.007253130949335,-0.0109387452543196,0.0055193851241189,-0.0089443317825155,-0.0342486513867255,-0.0370418215390808,-0.0744116778913451
3B-69_38,3B-69,0.1369997509052014,0.078001121964615,0.1026356377202152,-0.3873056244842033,0.1216614740415399,0.0345694969549693,0.0004408254520333,-0.0507179511159278,-0.0306261019016847,-0.0078654546533828,0.1804131779838747,0.1872683425099891,-0.1795481563330497,-0.0025907362815229,0.0169567492984153,0.0511560155840102,0.1565358176679319
3B-69_39,3B-69,0.1249998872327519,0.0206922503643709,0.0234984099538819,-0.5296216982204636,0.0538916430270027,-0.0043549157803582,-0.0479794372026847,-0.0754531824324621,-0.083342043526683,-0.2443336148832659,0.1383694158251655,0.0448177934031691,-0.2519923053540542,0.0151455053032486,-0.0308425299561449,-0.0275358687954643,0.1262153217046894
3B-69_40,3B-69,1.4589996877958398,1.2831828280894428,1.4559353079644135,0.173725056553769,1.521854613634294,1.306719453579673,1.3260062710849856,0.8804099739016119,0.7404618697291411,0.8829691458487063,1.6068522151053013,1.1850883510749886,0.6408592361572023,1.354814791826361,1.2015685069029127,1.2948085708129342,1.5168477103489748
3B-69_41,3B-69,0.3529998070471864,0.2475962249309568,0.2162225082580467,-0.5751092955435819,0.2947422668113293,0.2927708201146072,0.2800263537604371,0.1626620019599724,0.0716092476490776,0.0563841107661049,0.3938231261377318,0.3254050779143893,-0.2247408238267182,0.2993499426752283,0.1880970942684972,0.2148902429004792,0.4018472907835545
3B-69_42,3B-69,-1.2279996451859243,-1.2309292986276217,-1.320471574777479,-1.3517831679560417,-1.3276157700641862,-1.3274272662427102,-1.3576442320850524,-1.32377503571649,-1.3343340119872087,-1.3180234721881436,-1.319285079912893,-1.300611966674943,-1.33662159805223,-1.340617892108394,-1.3246265661276395,-1.314190267731823,-1.2375456619407372
3B-69_43,3B-69,-0.9069996837684278,-1.012605825974214,-1.023580150910533,-1.8840820100839155,-0.9120168730118255,-1.0766870308698957,-1.1142895946092817,-1.3330279136977323,-1.3788559348773877,-1.1737267901138528,-0.9204081179717112,-1.026093514579744,-1.530385604888702,-1.074127546312815,-1.1041861901786263,-1.0221686311455358,-0.8849390429786774
3B-69_44,3B-69,0.5769999814739625,0.3963635981292912,0.4149720778615423,-0.6105965877372956,0.4935788093354472,0.4443645591216211,0.4106625310500088,0.1664360949498356,0.0585730521151645,0.03621394825601,0.61751638562643,0.3508111797487502,-0.1916221289136504,0.5039126350767762,0.3469536903048148,0.3805757736160006,0.5968487651764838
3B-69_45,3B-69,0.138000001006853,0.0864266288933436,0.1063832501045871,-0.1897213397784069,0.1251616590463997,0.0825112207091837,0.0390221788331727,0.0525221037440418,0.044007364998618,-0.0304860418557429,0.18663010263911,0.1673607300123168,-0.0279190258378164,0.116789615487871,0.0623438819618594,0.0687916672368265,0.1533362647355116
3B-69_46,3B-69,-0.1360001283130238,-0.1834372090413201,-0.1546402973164643,-0.1255926325754668,-0.1522971141147719,-0.1508595526966441,-0.1615459763917459,-0.1457641757915558,-0.1321600214180036,-0.1697890035547782,-0.137158196949265,-0.1321173507969893,-0.1479303384166341,-0.1458176395184536,-0.1978019047730941,-0.2005795130548204,-0.246861408977562
3B-69_47,3B-69,0.7799999238418466,0.7095199422105761,0.7475254928239237,0.0860602262338349,0.7940476019123891,0.8279108995687924,0.8050521099777651,0.7031147647064642,0.6980860295872465,0.7490455715072909,0.8819569727848868,0.8499196651549825,0.3944517652009232,0.7968144794390141,0.7074671079106699,0.725062285131065,0.7922731789077002
3B-69_48,3B-69,0.5120000401129314,0.3698233987733835,0.4061893297719345,-0.3950492169593017,0.4482079291096479,0.3783819377305374,0.3607311628740942,0.1916771613976429,0.184580405568035,0.1125298303077067,0.5510798242165553,0.4061275830218445,-0.0620950115969105,0.4514281192235654,0.3088375727782836,0.3372323763899737,0.5232508642976602
3B-69_49,3B-69,0.5389998902533111,0.498550755162477,0.482760169237198,0.1988991051135046,0.5324571628202924,0.541358698495494,0.5391111476251754,0.5566538025869483,0.5620044502289849,0.4768170272233456,0.5948530652382545,0.5905963548647997,0.4109239516857343,0.5504562046053506,0.4978614358757333,0.4932924140725054,0.5692870791621686
3B-69_50,3B-69,-0.2140001834481558,-0.3372333804230502,-0.3216752245166539,-1.1154922166392314,-0.2701167241465602,-0.3352720369072519,-0.3713742257378638,-0.5309764914007525,-0.5533295082826287,-0.513720796711298,-0.1905477699333617,-0.3134643256273331,-0.7792676830726545,-0.3544425139168238,-0.4052052695629164,-0.3626697906587494,-0.1923457810094281
3B-69_51,3B-69,0.1540002375764349,0.1219933638309456,0.1193637852949719,0.1549096870099445,0.1352092782892832,0.1627383069043129,0.1508107323908713,0.18806113798492,0.1756341914196849,0.1641892343611745,0.1475250927179394,0.1732753207183846,0.1566474489674664,0.1514070545585341,0.1345814549227095,0.1265374108642782,0.1472562671777609
3B-69_52,3B-69,0.4320001122839701,0.3440255431220591,0.387263644073507,-0.04018244349415,0.420557539476797,0.3589228689127329,0.3243195492979786,0.3363913256186467,0.3628022581058356,0.1285988423668331,0.4761157854540215,0.4130938791138213,0.2541424036639279,0.3731143722917772,0.3201799319813648,0.3133032437369448,0.4649274371060526
3B-69_53,3B-69,-0.0009977400637554,-1.6503410244143216e-05,-0.0004960464151638,0.0053188958272241,0.0012823783825777,0.0028363427185683,0.002389242238156,0.002441074500479,0.0066824739759042,0.0061809683003185,0.0003460713820779,0.0007647457556469,0.0033925674120857,0.0012826292838375,0.0009028603715763,0.0011103153352054,-0.0034854512439331
3B-69_54,3B-69,-0.1310001328237137,-0.1749910570837418,-0.1637565040239121,-0.1979891536602339,-0.1603862131765903,-0.1659511556059928,-0.1826140421008731,-0.1421789630820676,-0.1595643011704795,-0.1883304651849388,-0.1320987763277539,-0.0989915648022271,-0.163691933083014,-0.1594532948055585,-0.1847356515964234,-0.1874773659453547,-0.1430003855560645
3B-69_55,3B-69,0.0480000194483241,-0.129882789435166,-0.0714526213070627,-0.9573991111031964,-0.0400288292513645,-0.1691326285593916,-0.2126381113521855,-0.4348390279470324,-0.5254377161464504,-0.5397132429473581,0.0436020565924432,-0.2142671259835386,-0.5939702222143411,-0.1288945248643925,-0.2098581816452549,-0.1690307209142805,0.0680071236096969
3B-69_56,3B-69,0.1499998646793024,0.0467015766835928,0.074371858142137,-0.5273978048349218,0.1038961787757476,-0.0041164620623937,-0.0342968441539906,-0.1449471583575183,-0.0862765286949861,-0.2293453628898233,0.1836573392626485,0.1030105747322134,-0.2375433976499392,0.0332501583627472,-0.0228267238107772,-0.0059280193452722,0.2093274750081109
3B-69_57,3B-69,-0.02698290738458,-0.104828030548902,-0.1099157517196172,-0.1729197736582207,-0.0927285810391886,-0.0811432501476478,-0.1418635769169248,-0.0409479425242928,-0.019677128408179,-0.0984379131128995,-0.0421818143525167,0.0226828986764684,-0.0688083591262087,-0.0651694945317128,-0.1161237029986631,-0.1297899808665626,-0.0057669569662557
3B-69_58,3B-69,1.6940001033028875,1.6148441127932929,1.6441215715561448,1.131589967914564,1.6984893688159202,1.698668146486088,1.7013184326157125,1.6659954223200375,1.6694785391192954,1.566345035111543,1.7763569567355717,1.7347249033550367,1.3924327926634723,1.7313519146592815,1.6219181528204183,1.6259539170619084,1.72837627130447
3B-69_59,3B-69,-1.44899969681722,-1.475535629055016,-1.571895231081576,-1.5074976989805136,-1.5342225740053523,-1.522231307311808,-1.5378762481590655,-1.5149050715684629,-1.5140522860802974,-1.5299935998851206,-1.5557942166630752,-1.5382849449806897,-1.498059705450565,-1.5492756479836318,-1.5136909662223117,-1.508539866408894,-1.4754545507801975
3B-69_60,3B-69,-0.362000175433629,-0.4043721253558827,-0.3885960349887136,-0.3852192809905728,-0.3913716975550692,-0.3793420271313972,-0.4105490147450757,-0.3827286957599843,-0.3654436964169097,-0.3962519641901927,-0.3751181983774892,-0.3638131130284618,-0.3872691034766079,-0.3862901259264333,-0.4224829272797347,-0.4297297201365129,-0.4558105282032395
3B-69_61,3B-69,0.3320002024977685,0.1635965517242395,0.1844628732734752,-0.6693430833204684,0.2338603563848143,0.1894513852895688,0.1523784393671738,-0.0048422394352341,-0.0959917558108977,-0.1714155706682411,0.336053599967241,0.1369687523015696,-0.3009421231182835,0.2061393717552858,0.0829989210369774,0.1053424628114841,-20.432719736588467
3B-69_62,3B-69,0.0040000026665428,-0.0205732745849973,-0.0640908056320296,-0.3271851969555253,-0.0354575483737146,-0.0230044973051893,-0.0738796397368389,-0.018910939381737,-0.0277814133811044,-0.0060990783952379,0.0201754962842169,0.0835982553752091,-0.1447479868807887,-0.0839896335893483,-0.0670993998771082,-0.0566222505186316,-20.999468951576976
3B-69_63,3B-69,0.0960001643985431,0.0110682004594972,0.0331722844116235,-0.4465066253095622,0.0511673736279307,-0.0229040957096929,-0.0676219895339038,-0.0836776981904369,-0.074462219549548,-0.2628101292563087,0.125390448963838,0.0646413825146477,-0.198175147684377,0.0117660535993534,-0.0499491891566354,-0.0513157167684044,-20.741608660086992
3B-69_64,3B-69,-0.0039972353497622,-0.0034727002236128,-0.0222469676181594,-0.2763110583429335,0.0017724631640837,0.0211596192720547,-0.0243787430021136,0.03480933102223,0.0711717480476926,-0.0693335846373534,0.0688849151858276,0.0917721938765366,-0.065363394656442,0.0230605337509187,-0.0217772143281029,-0.0375282040823791,0.0280813884161249
3B-69_65,3B-69,-0.2379999107930546,-0.2646737070309597,-0.2779438378486348,-0.2305226332629413,-0.2763709855060086,-0.2569274791295497,-0.2776199805378595,-0.2499053971364053,-0.2238416656220101,-0.2676051175709023,-0.2538679936623862,-0.2516651219786119,-0.2544571624689119,-0.264710604354775,-0.3054765065651088,-0.3126331893437732,-0.3535336401190634
3B-69_66,3B-69,0.0179999837615162,0.0154128877153111,0.0162057459690616,0.0172318495816144,0.0188805679162208,0.0125188141649398,0.0132122749989495,0.0211199608929489,0.0299256131214981,0.0062389501047208,0.0213678272248213,0.0195985642824071,0.0233087766130297,0.0178862789686396,-0.000166289964192,-0.0012222001755636,0.0061241222931743
3B-69_67,3B-69,0.0810001779306129,-0.1447934186284331,-0.0788325092207742,-1.2815172299570328,-0.0374594291007537,-0.2031499172028378,-0.2363146085875682,-0.5755117173368269,-0.6453763630619668,-0.7375296432785622,0.0806793951773826,-0.2890292948501929,-0.7818926179734845,-0.153893121711618,-0.2776606430213814,-0.2273846468055234,0.1318044240634445
3B-69_68,3B-69,0.138000001006853,0.0812728308034553,0.0695338228903093,-0.4784013629535127,0.1074539692687897,0.0434989565777968,0.015638226224462,-0.0470399299091759,-0.0399310633318682,-0.0667522616831341,0.1733143517373316,0.1057224197748459,-0.2056652887955231,0.0232797228606694,-0.0021310221807978,0.0245120888532974,0.17608355414913
3B-69_69,3B-69,0.1540002375764349,0.0381633692178883,0.052740602572135,-0.5935955362819516,0.0887128340383519,0.0127007917000793,-0.0111472039656668,-0.1342199467282647,-0.1484260080162011,-0.2589125424095675,0.1717924531815912,0.0043710426603638,-0.2966554175241928,0.0459255358768637,-0.0439317500505767,-0.0308375724982426,0.1951342371858258
3BHET_1,3BHET,-0.5459997584364504,-0.6093368623783809,-0.7894490869050635,-1.5572548075280952,-0.6282809969527349,-0.6997671900539927,-0.6920552240857561,-0.8325557875423494,-0.8091759768732723,-0.9066020937379492,-0.6151514280548606,-0.6722482013416902,-1.1664503156808483,-0.7054575085634287,-0.681820858293299,-0.6449441972347039,-0.5717470439164797
3BHET_2,3BHET,-0.5739998586784817,-0.6031131606068888,-0.7374279240769193,-1.3514568632343853,-0.644756760225124,-0.6608239521265189,-0.666815914624493,-0.7159399916603575,-0.6463358251026677,-0.834793549161512,-0.6022822752959283,-0.5786858483786111,-0.9952093809214904,-0.6765595050684283,-0.6470747802491227,-0.6468202623586327,-0.5618512739398058
3BHET_3,3BHET,-0.4050002621435905,-0.4611351889095937,-0.4920791243516324,-1.323609185061356,-0.4240485632683855,-0.5250434520684469,-0.5550824559372389,-0.6997461686019137,-0.6566409112710928,-0.7238257778051898,-0.3583966395111909,-0.4887046921710634,-0.9235098973869712,-0.4959446447047278,-0.5235263224201312,-0.4820689676559594,-0.3901072441663021
3BHET_4,3BHET,-0.5589998722105514,-0.5911288592947207,-0.6732131225358036,-1.263908247246167,-0.6125869221552951,-0.6424128240342939,-0.6859381990094789,-0.7042419599821523,-0.6425141042479067,-0.7670623099995428,-0.5445778220115342,-0.5454161119415895,-0.9271416710781216,-0.6339152162019521,-0.6403198288393667,-0.6231736346078977,-0.5421584824658209
3BHET_5,3BHET,-2.4209999494561525,-2.455103018574503,-2.6035392551152485,-3.3173034204570118,-2.4426935167451087,-2.702495051899018,-2.63295777781444,-2.780057858476456,-2.7879017896433864,-2.856131145762299,-2.486077137199104,-2.5909520425345915,-2.903166243913891,-2.54275228754102,-2.615290750609526,-2.5296967639958523,-2.439748985021664
3BHET_6,3BHET,-1.5929999434150344,-1.6100209496476483,-1.7768335501347234,-2.4027869262201023,-1.6873279832932508,-1.688395816165552,-1.7086114103519516,-1.7530824420378806,-1.7389448418374711,-1.8240720868501152,-1.6259055990401972,-1.6163184465126434,-2.0361402313321784,-1.6875041879592287,-1.702501099702286,-1.6771265618278208,-1.611961750453372
3BHET_7,3BHET,3.385999706402472,3.472445348846186,3.644941428108135,2.7309912612284557,3.6423627406872368,3.599206090367481,3.5955307674372,3.3569864920598818,3.497485549645209,3.540982372813233,3.799632051601638,3.7071675266244863,3.129551079875271,3.5538877326499927,3.520344088299307,3.511783917770569,3.476234497588115
3BHET_8,3BHET,-4.62299971997484,-4.7452623481928695,-5.174364119619188,-4.760892918861307,-5.023014733077967,-4.749179952494283,-4.947213722205544,-4.624288122414752,-4.753541959106647,-4.615072267207954,-5.082695527702496,-4.887955429750431,-4.754629872283779,-4.904788496962518,-4.8108190158992405,-4.824026207882648,-4.829062915697938
3BHET_9,3BHET,1.3380001734602205,1.2669550570275934,1.2923964245071762,0.5419939262671437,1.361035795250043,1.2950352273919388,1.2983534345763008,1.068318878100052,1.086781650118141,1.1871157084457822,1.479465972106344,1.2149849104441264,0.9072865184882892,1.3608155394710753,1.2276845727675088,1.2921450439881963,1.470577633038403
3BHET_10,3BHET,1.1709998221096845,1.1268277986547164,1.1754450992693812,0.4886174054990223,1.2001883626365084,1.1917346175806975,1.1554063998165982,0.9666113267079264,1.0372025657878825,1.0416581970578354,1.347199085656667,1.2074844151794573,0.7908719646426413,1.2528449416084313,1.1120117979737654,1.135247783615543,1.3143726195143348
