Identifier,Dataset,Subset,Source_Datatype,Model,Reference,Prediction,DeltaE,Abs_DeltaE,exclusion_type
BH76_55,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,1.6000010666171218,3.422454904543582,1.82245383792646,1.82245383792646,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,33.80002535607933,32.89053162044241,-0.9094937356369215,0.9094937356369215,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,14.400010854573043,23.669629024438283,9.26961816986524,9.26961816986524,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,2.900002403875639,5.141011661507656,2.2410092576320175,2.2410092576320175,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,10.400007560520766,21.949867393438545,11.549859832917779,11.549859832917779,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,9.900007384080284,9.162148063936892,-0.737859320143393,0.737859320143393,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,30.50002331305889,32.45872353154859,1.958700218489703,1.958700218489703,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,1.5000011568309202,2.549766560422713,1.049765403591793,1.049765403591793,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-L,-3.2100002416844418,-3.944876192698232,-0.7348759510137901,0.7348759510137901,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-L,14.280000295168543,15.438393120111296,1.1583928249427533,1.1583928249427533,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-L,4.560000278817111,4.021226837579671,-0.5387734412374403,0.5387734412374403,single_atom
ORBH35_CO3_17,ORBH35,Barrier Heights,Barrier Height,MACE-POLAR-1-L,21.755060067691364,25.4524940232112,3.6974339555198377,3.6974339555198377,single_atom
ORBH35_CO3_18,ORBH35,Barrier Heights,Barrier Height,MACE-POLAR-1-L,76.69131949350411,89.14918409861417,12.45786460511006,12.45786460511006,single_atom
ORBH35_CO3_19,ORBH35,Barrier Heights,Barrier Height,MACE-POLAR-1-L,62.554614751794006,75.93670054584761,13.382085794053609,13.382085794053609,single_atom
DBH24_1,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,17.189999552475435,24.74988164858552,7.559882096110087,7.559882096110087,single_atom
DBH24_11,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,10.649999804872582,7.809309841436365,-2.8406899634362173,2.8406899634362173,single_atom
DBH24_12,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,3.76999973648717,6.012330503726375,2.242330767239205,2.242330767239205,single_atom
DBH24_15,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,59.32999730442081,58.66030079248252,-0.6696965119382838,0.6696965119382838,single_atom
DBH24_18,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,17.7699990292354,16.153054438724787,-1.616944590510613,1.616944590510613,single_atom
DBH24_2,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,17.59999918259886,22.881132612499663,5.281133429900802,5.281133429900802,single_atom
DBH24_23,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,12.89999965759054,22.28381348385613,9.38381382626559,9.38381382626559,single_atom
DBH24_7,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,14.31999963157355,18.803224729126807,4.483225097553257,4.483225097553257,single_atom
DBH24_8,DBH22,Proton Transfer,Barrier Height,MACE-POLAR-1-L,1.830000231615912,3.9979966722642057,2.1679964406482934,2.1679964406482934,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-17.64999913749196,-16.532905004653358,1.1170941328386021,1.1170941328386021,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-105.5799957411454,-100.2382662135024,5.341729527642997,5.341729527642997,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-62.66999742882732,-44.9132581004435,17.756739328383823,17.756739328383823,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-60.939997734507074,-41.083874270204205,19.85612346430287,19.85612346430287,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-5.560000004188602,0.8661887562801452,6.426188760468747,6.426188760468747,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-57.7599974657585,-40.24829284219496,17.511704623563546,17.511704623563546,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-85.86999657952926,-91.72857664055262,-5.8585800610233605,5.8585800610233605,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-26.59999859347069,-2.5034559828498737,24.096542610620816,24.096542610620816,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-81.6499966214947,-60.514555553212325,21.13544106828237,21.13544106828237,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-13.89999938296203,-6.991691810963803,6.908307571998226,6.908307571998226,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-36.009998261975426,-34.24805741319449,1.761940848780938,1.761940848780938,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-40.6999984235146,-36.23407561128409,4.4659228122305095,4.4659228122305095,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-65.97999758029796,-56.98245448302074,8.997543097277223,8.997543097277223,single_atom
BDE99_10,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-100.7799956788414,-97.94836819025628,2.831627488585127,2.831627488585127,single_atom
BDE99_11,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-59.019997584083576,-57.655787157792574,1.3642104262910024,1.3642104262910024,single_atom
BDE99_13,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-51.44999813817338,-48.37288446528502,3.077113672888359,3.077113672888359,single_atom
BDE99_14,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-75.13999684682771,-60.92103996470329,14.218956882124424,14.218956882124424,single_atom
BDE99_15,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-118.09999511403888,-118.42875177036872,-0.3287566563298441,0.3287566563298441,single_atom
BDE99_16,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-42.3599981809845,-27.33627220426726,15.023725976717238,15.023725976717238,single_atom
BDE99_17,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-84.76999631686209,-84.20972685606996,0.5602694607921279,0.5602694607921279,single_atom
BDE99_19,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-116.8499949866924,-129.28642411735208,-12.43642913065969,12.43642913065969,single_atom
BDE99_20,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-215.1099910563931,-208.3313139011031,6.778677155290012,6.778677155290012,single_atom
BDE99_24,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-53.13999786857913,-51.36933618153376,1.7706616870453686,1.7706616870453686,single_atom
BDE99_25,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-122.7899946480686,-108.98437538901636,13.805619259052236,13.805619259052236,single_atom
BDE99_28,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-43.04999818601876,-43.34638795361205,-0.29638976759328983,0.29638976759328983,single_atom
BDE99_30,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-173.5299927992505,-159.3120484747147,14.217944324535807,14.217944324535807,single_atom
BDE99_34,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-161.84999329607052,-146.48270501131358,15.367288284756938,15.367288284756938,single_atom
BDE99_35,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-124.31999515032588,-122.13547607650476,2.1845190738211215,2.1845190738211215,single_atom
BDE99_36,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-95.23999628411951,-93.44862076051952,1.7913755235999957,1.7913755235999957,single_atom
BDE99_37,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-183.90999222019084,-171.53845428075027,12.371537939440572,12.371537939440572,single_atom
BDE99_38,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-19.68999917965889,-18.25086241355825,1.439136766100642,1.439136766100642,single_atom
BDE99_39,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-195.19999207520456,-184.18743331418295,11.012558761021609,11.012558761021609,single_atom
BDE99_40,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-108.55999556281208,-102.77027027907783,5.789725283734242,5.789725283734242,single_atom
BDE99_41,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-130.40999467638136,-116.12795364434938,14.282041032031984,14.282041032031984,single_atom
BDE99_43,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-42.82999838448911,-42.82112594436169,0.008872440127419168,0.008872440127419168,single_atom
BDE99_45,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-35.1899983742191,-35.19272563927985,-0.002727265060748607,0.002727265060748607,single_atom
BDE99_46,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-100.0299957279354,-98.04015325289274,1.9898424750426642,1.9898424750426642,single_atom
BDE99_47,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-107.66999573820544,-105.66855355797458,2.0014421802308675,2.0014421802308675,single_atom
BDE99_48,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-103.18999601472676,-101.76617350334476,1.4238225113819993,1.4238225113819993,single_atom
BDE99_50,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-22.82999885698352,-23.17825985749893,-0.34826100051541076,0.34826100051541076,single_atom
BDE99_51,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-132.06999443385126,-141.54782775937073,-9.47783332551947,9.47783332551947,single_atom
BDE99_52,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-229.1999902679489,-232.8039554793839,-3.6039652114349963,3.6039652114349963,single_atom
BDE99_54,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-96.17999606361928,-94.30925964647808,1.8707364171412024,1.8707364171412024,single_atom
BDE99_59,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-93.55999591718287,-90.45498878054234,3.1050071366405376,3.1050071366405376,single_atom
BDE99_61,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-77.39999669052429,-71.83089483188257,5.569101858641716,5.569101858641716,single_atom
BDE99_62,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-60.87999778863536,-64.11635131771241,-3.236353529077057,3.236353529077057,single_atom
BDE99_63,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-68.32999734280212,-55.641221775238655,12.68877556756346,12.68877556756346,single_atom
BDE99_64,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-54.70999770724145,-53.98373978121006,0.7262579260313871,0.7262579260313871,single_atom
BDE99_65,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-125.76999509724476,-122.66396323868932,3.10603185855544,3.10603185855544,single_atom
BDE99_69,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-141.76999384073596,-145.2136843397815,-3.4436904990455446,3.4436904990455446,single_atom
BDE99_70,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-65.46999741287885,-65.12119818920746,0.34879922367139216,0.34879922367139216,single_atom
BDE99_71,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-115.4299950127094,-113.61498091364454,1.8150140990648538,1.8150140990648538,single_atom
BDE99_72,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-99.49999557855908,-98.93290705367876,0.5670885248803188,0.5670885248803188,single_atom
BDE99_76,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-127.80999451190225,-126.8307830544013,0.9792114575009521,0.9792114575009521,single_atom
BDE99_79,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-86.14999632693062,-81.7962418490272,4.353754477903422,4.353754477903422,single_atom
BDE99_80,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-40.55999854981392,-40.129358872642825,0.43063967717109364,0.43063967717109364,single_atom
BDE99_81,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-169.18999294947247,-164.41444547226837,4.7755474772041,4.7755474772041,single_atom
BDE99_82,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-132.30999421733813,-135.68108716292858,-3.3710929455904477,3.3710929455904477,single_atom
BDE99_84,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-139.3599941323601,-142.3847583071404,-3.0247641747803016,3.0247641747803016,single_atom
BDE99_86,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-115.08999531943633,-113.20074010425972,1.889255215176604,1.889255215176604,single_atom
BDE99_87,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-112.54999510082892,-111.36329970742842,1.1866953934004982,1.1866953934004982,single_atom
BDE99_88,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-117.12999536160324,-117.19729926277232,-0.06730390116908325,0.06730390116908325,single_atom
BDE99_89,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-106.51999552064515,-106.097599793947,0.4223957266981557,0.4223957266981557,single_atom
BDE99_90,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-126.05999483562476,-123.11138111585107,2.9486137197736895,2.9486137197736895,single_atom
BDE99_91,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-104.09999582129066,-114.2356386865584,-10.13564286526774,10.13564286526774,single_atom
BDE99_93,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-104.52999543337133,-89.40547742411026,15.124518009261067,15.124518009261067,single_atom
BDE99_94,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-82.31999664457172,-72.22798245569436,10.092014188877357,10.092014188877357,single_atom
BDE99_95,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-86.31999617356716,-69.39650975103221,16.92348642253495,16.92348642253495,single_atom
BDE99_96,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-134.1599944309113,-116.82485552273022,17.33513890818108,17.33513890818108,single_atom
HAT707_10,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,100.9399958273404,99.62577962387094,-1.3142162034694564,1.3142162034694564,single_atom
HAT707_103,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-111.77999516796568,-115.00416758236668,-3.2241724144009964,3.2241724144009964,single_atom
HAT707_108,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,21.74999920378307,24.84532616640595,3.095326962622881,3.095326962622881,single_atom
HAT707_109,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,23.61999877180399,25.898751670060605,2.2787528982566165,2.2787528982566165,single_atom
HAT707_11,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,52.46999784550211,48.37639034538041,-4.093607500121699,4.093607500121699,single_atom
HAT707_117,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,17.539999236727137,23.586878195049174,6.046878958322036,6.046878958322036,single_atom
HAT707_119,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,115.06999533747909,108.32065751739306,-6.749337820086026,6.749337820086026,single_atom
HAT707_120,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,201.13999168527053,196.5887522374966,-4.5512394477739235,4.5512394477739235,single_atom
HAT707_121,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,178.0799926385257,176.88758163087635,-1.1924110076493548,1.1924110076493548,single_atom
HAT707_122,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,118.81999508821634,117.8618707110826,-0.9581243771337427,0.9581243771337427,single_atom
HAT707_123,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,197.04999185434352,192.48887908366615,-4.561112770677369,4.561112770677369,single_atom
HAT707_124,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,218.0199909874852,209.09952948146932,-8.920461506015869,8.920461506015869,single_atom
HAT707_125,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,92.01999605145645,88.61948691075183,-3.4005091407046137,3.4005091407046137,single_atom
HAT707_126,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,204.98999152611952,193.8302293323343,-11.159762193785213,11.159762193785213,single_atom
HAT707_129,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,79.64999670742696,84.77064607316048,5.120649365733513,5.120649365733513,single_atom
HAT707_130,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,206.64999145749803,197.31922073520275,-9.330770722295284,9.330770722295284,single_atom
HAT707_16,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,88.55999633910517,95.7769387862586,7.2169424471534285,7.2169424471534285,single_atom
HAT707_161,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,233.119990363281,234.8986812012388,1.7786908379577824,1.7786908379577824,single_atom
HAT707_17,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,54.129997602972,51.86538174821739,-2.2646158547546094,2.2646158547546094,single_atom
HAT707_176,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-27.29999858948358,-40.42047696597994,-13.120478376496358,13.120478376496358,single_atom
HAT707_181,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,106.22999578226516,99.42901678283464,-6.8009789994305265,6.8009789994305265,single_atom
HAT707_182,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,108.09999553136022,100.48244228632151,-7.617553245038707,7.617553245038707,single_atom
HAT707_188,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,94.15999610761192,100.47845848061918,6.318462373007264,6.318462373007264,single_atom
HAT707_189,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,71.09999706086647,80.77728787397795,9.677290813111483,9.677290813111483,single_atom
HAT707_190,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,90.06999627668488,96.3785853267468,6.308589050061926,6.308589050061926,single_atom
HAT707_191,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,111.03999540982656,112.98923572459192,1.9492403147653619,1.9492403147653619,single_atom
HAT707_192,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,98.0099959484609,97.71993557545689,-0.29006037300401033,0.29006037300401033,single_atom
HAT707_196,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,99.6699958798394,101.20892697832532,1.538931098485918,1.538931098485918,single_atom
HAT707_2,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,123.98999487449908,119.32695023051215,-4.663044643986922,4.663044643986922,single_atom
HAT707_221,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-145.50999423179678,-155.4089625855614,-9.898968353764616,9.898968353764616,single_atom
HAT707_236,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,94.97999607371467,101.04355058501628,6.063554511301604,6.063554511301604,single_atom
HAT707_237,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,126.13999478562236,138.78838744436138,12.648392658739013,12.648392658739013,single_atom
HAT707_260,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,38.35999865198906,48.7347819271244,10.374783275135343,10.374783275135343,single_atom
HAT707_261,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-62.009997396728906,-73.11782365538429,-11.107826258655379,11.107826258655379,single_atom
HAT707_262,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,35.42999878521545,23.55001144424306,-11.879987340972392,11.879987340972392,single_atom
HAT707_263,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,62.22999719825855,52.792395244552864,-9.437601953705688,9.437601953705688,single_atom
HAT707_264,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,39.17999853974538,33.091224637911644,-6.088773901833733,6.088773901833733,single_atom
HAT707_265,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,58.14999774143416,48.69252209072241,-9.45747565071175,9.45747565071175,single_atom
HAT707_266,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,29.439998541436715,17.40765975149757,-12.032338789939146,12.032338789939146,single_atom
HAT707_267,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,79.11999672933624,65.30317248860949,-13.816824240726746,13.816824240726746,single_atom
HAT707_268,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,12.369999508214198,3.848840837601843,-8.521158670612355,8.521158670612355,single_atom
HAT707_269,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,66.08999726796996,50.03387233939057,-16.056124928579393,16.056124928579393,single_atom
HAT707_273,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,67.7499971993491,53.522863742248525,-14.227133457100571,14.227133457100571,single_atom
HAT707_296,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-67.12999717034874,-80.72851940495237,-13.598522234603621,13.598522234603621,single_atom
HAT707_297,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-71.2499972185971,-82.05255962761882,-10.802562409021718,10.802562409021718,single_atom
HAT707_3,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,48.619998181185984,51.1349132505427,2.514915069356718,2.514915069356718,single_atom
HAT707_315,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-110.70999550574386,-130.09046819732848,-19.380472691584615,19.380472691584615,single_atom
HAT707_316,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,63.05999739322439,53.357487348929,-9.702510044295394,9.702510044295394,single_atom
HAT707_317,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,94.21999610513204,91.1023242082846,-3.1176718968474404,3.1176718968474404,single_atom
HAT707_325,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-74.7399972076829,-86.74786660551536,-12.00786939783245,12.00786939783245,single_atom
HAT707_330,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-79.2299969221402,-95.59817071404264,-16.368173791902436,16.368173791902436,single_atom
HAT707_334,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-72.98999690389596,-83.02846466696515,-10.038467763069193,10.038467763069193,single_atom
HAT707_336,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-89.62999632503781,-92.39485144931204,-2.7648551242742343,2.7648551242742343,single_atom
HAT707_339,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-79.64999654324225,-84.77064607316572,-5.120649529923469,5.120649529923469,single_atom
HAT707_341,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-129.43999492394573,-146.20467078499166,-16.76467586104593,16.76467586104593,single_atom
HAT707_346,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-73.04999684976768,-90.11212909982004,-17.062132250052358,17.062132250052358,single_atom
HAT707_349,HAT707MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,60.47999752198108,49.7373646490365,-10.742632872944583,10.742632872944583,single_atom
