Identifier,Dataset,Subset,Source_Datatype,Model,Reference,Prediction,DeltaE,Abs_DeltaE,exclusion_type
BH76_21,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,-12.300008984005968,-14.202724375303326,-1.9027153912973578,1.9027153912973578,single_atom
BH76_22,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,19.80001476816057,19.860639797458383,0.06062502929781388,0.06062502929781388,single_atom
BH76_3,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,42.100031673542496,43.28322543191385,1.1831937583713525,1.1831937583713525,single_atom
BH76_31,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,3.200002133234244,5.104154475164793,1.904152341930549,1.904152341930549,single_atom
BH76_39,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,6.100004537109882,7.101040963769691,1.0010364266598089,1.0010364266598089,single_atom
BH76_40,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,8.000005960595084,11.127384065096416,3.1273781045013322,3.1273781045013322,single_atom
BH76_42,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,21.600016281859567,23.77783244980481,2.1778161679452417,2.1778161679452417,single_atom
BH76_44,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,15.000011568309205,19.779562046575595,4.7795504782663905,4.7795504782663905,single_atom
BH76_47,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,9.700007564507882,11.427122621543118,1.7271150570352365,1.7271150570352365,single_atom
BH76_52,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,6.800005160632242,10.77701680347697,3.9770116428447277,3.9770116428447277,single_atom
BH76_55,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,1.6000010666171218,0.7023420230247979,-0.897659043592324,0.897659043592324,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,33.80002535607933,34.71895039035724,0.9189250342779118,0.9189250342779118,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,14.400010854573043,9.316035478864595,-5.083975375708448,5.083975375708448,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,2.900002403875639,6.381597778144186,3.481595374268547,3.481595374268547,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,10.400007560520766,3.4066996653142616,-6.993307895206504,6.993307895206504,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,9.900007384080284,11.125575224317268,1.2255678402369838,1.2255678402369838,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,30.50002331305889,32.68119226179144,2.181168948732548,2.181168948732548,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,1.5000011568309202,8.76375943284741,7.26375827601649,7.26375827601649,single_atom
BH76_10,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,104.8000792760636,117.07303677837326,12.272957502309666,12.272957502309666,single_atom
BH76_13,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,-0.6000007137361577,-2.5237514139867083,-1.9237507002505505,1.9237507002505505,single_atom
BH76_17,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,2.5000021372213586,14.31156760910288,11.811565471881522,11.811565471881522,single_atom
BH76_21,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,-12.300008984005968,-15.653110009574682,-3.353101025568714,3.353101025568714,single_atom
BH76_22,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,19.80001476816057,25.434428012304767,5.6344132441441985,5.6344132441441985,single_atom
BH76_3,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,42.100031673542496,32.488580925938074,-9.611450747604422,9.611450747604422,single_atom
BH76_31,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,3.200002133234244,-3.86221258119546,-7.062214714429704,7.062214714429704,single_atom
BH76_39,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,6.100004537109882,4.151132653116421,-1.9488718839934611,1.9488718839934611,single_atom
BH76_40,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,8.000005960595084,13.728334077905537,5.728328117310452,5.728328117310452,single_atom
BH76_42,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,21.600016281859567,20.759180203899717,-0.8408360779598496,0.8408360779598496,single_atom
BH76_44,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,15.000011568309205,12.533104372072843,-2.4669071962363613,2.4669071962363613,single_atom
BH76_47,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,9.700007564507882,0.4024511616242668,-9.297556402883615,9.297556402883615,single_atom
BH76_52,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,6.800005160632242,13.6756907370605,6.875685576428257,6.875685576428257,single_atom
BH76_55,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,1.6000010666171218,6.7482860425090605,5.148284975891938,5.148284975891938,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,33.80002535607933,19.823358788643315,-13.976666567436016,13.976666567436016,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,14.400010854573043,19.40772159690336,5.0077107423303175,5.0077107423303175,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,2.900002403875639,-1.3697036618094096,-4.269706065685049,4.269706065685049,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,10.400007560520766,-2.5582367097594463,-12.958244270280213,12.958244270280213,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,9.900007384080284,-0.9661665880665836,-10.866173972146868,10.866173972146868,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,30.50002331305889,23.483548082857663,-7.016475230201227,7.016475230201227,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,1.5000011568309202,-2.298770131835842,-3.798771288666762,3.798771288666762,single_atom
BH76_10,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,104.8000792760636,105.28968194478465,0.48960266872104796,0.48960266872104796,single_atom
BH76_13,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,-0.6000007137361577,-3.0620109581857164,-2.4620102444495586,2.4620102444495586,single_atom
BH76_17,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,2.5000021372213586,3.2522480930020703,0.7522459557807117,0.7522459557807117,single_atom
BH76_21,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,-12.300008984005968,-13.720032259233838,-1.4200232752278694,1.4200232752278694,single_atom
BH76_22,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,19.80001476816057,19.545219057263584,-0.2547957108969854,0.2547957108969854,single_atom
BH76_3,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,42.100031673542496,48.44135123242428,6.341319558881786,6.341319558881786,single_atom
BH76_31,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,3.200002133234244,5.191872113897616,1.9918699806633717,1.9918699806633717,single_atom
BH76_39,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,6.100004537109882,7.339354015023034,1.2393494779131515,1.2393494779131515,single_atom
BH76_40,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,8.000005960595084,9.026137889229089,1.0261319286340047,1.0261319286340047,single_atom
BH76_42,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,21.600016281859567,22.9788566304599,1.3788403486003347,1.3788403486003347,single_atom
BH76_44,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,15.000011568309205,15.92332648479971,0.9233149164905043,0.9233149164905043,single_atom
BH76_47,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,9.700007564507882,12.157466412795635,2.4574588482877537,2.4574588482877537,single_atom
BH76_52,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,6.800005160632242,7.667257520841607,0.8672523602093651,0.8672523602093651,single_atom
BH76_55,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,1.6000010666171218,3.422454904543582,1.82245383792646,1.82245383792646,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,33.80002535607933,32.89053162044241,-0.9094937356369215,0.9094937356369215,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,14.400010854573043,23.669629024438283,9.26961816986524,9.26961816986524,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,2.900002403875639,5.141011661507656,2.2410092576320175,2.2410092576320175,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,10.400007560520766,21.949867393438545,11.549859832917779,11.549859832917779,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,9.900007384080284,9.162148063936892,-0.737859320143393,0.737859320143393,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,30.50002331305889,32.45872353154859,1.958700218489703,1.958700218489703,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-L,1.5000011568309202,2.549766560422713,1.049765403591793,1.049765403591793,single_atom
BH76_10,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,104.8000792760636,105.47067105588268,0.6705917798190768,0.6705917798190768,single_atom
BH76_13,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,-0.6000007137361577,0.3511712118826843,0.951171925618842,0.951171925618842,single_atom
BH76_17,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,2.5000021372213586,4.041365107689364,1.5413629704680054,1.5413629704680054,single_atom
BH76_21,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,-12.300008984005968,-11.26423479541856,1.0357741885874088,1.0357741885874088,single_atom
BH76_22,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,19.80001476816057,20.715127658161407,0.9151128900008381,0.9151128900008381,single_atom
BH76_3,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,42.100031673542496,57.4353887653495,15.335357091807005,15.335357091807005,single_atom
BH76_31,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,3.200002133234244,11.36512165147564,8.165119518241395,8.165119518241395,single_atom
BH76_39,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,6.100004537109882,10.782722371630316,4.682717834520433,4.682717834520433,single_atom
BH76_40,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,8.000005960595084,8.324667566938972,0.32466160634388785,0.32466160634388785,single_atom
BH76_42,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,21.600016281859567,27.40147153787421,5.801455256014645,5.801455256014645,single_atom
BH76_44,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,15.000011568309205,19.007913182677218,4.007901614368013,4.007901614368013,single_atom
BH76_47,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,9.700007564507882,20.75347885770684,11.053471293198957,11.053471293198957,single_atom
BH76_52,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,6.800005160632242,7.289818902742307,0.4898137421100648,0.4898137421100648,single_atom
BH76_55,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,1.6000010666171218,0.3503781556553226,-1.2496229109617993,1.2496229109617993,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,33.80002535607933,36.60352450089256,2.8034991448132303,2.8034991448132303,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,14.400010854573043,14.054824275437529,-0.34518657913551465,0.34518657913551465,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,2.900002403875639,8.397291759791848,5.497289355916209,5.497289355916209,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,10.400007560520766,7.505005917564572,-2.8950016429561947,2.8950016429561947,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,9.900007384080284,5.436882292980226,-4.463125091100059,4.463125091100059,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,30.50002331305889,33.13662480179432,2.6366014887354297,2.6366014887354297,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-M,1.5000011568309202,9.587493723958994,8.087492567128074,8.087492567128074,single_atom
BH76_10,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,104.8000792760636,94.4267237957026,-10.373355480360999,10.373355480360999,single_atom
BH76_13,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,-0.6000007137361577,0.074497347617877,0.6744980613540347,0.6744980613540347,single_atom
BH76_17,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,2.5000021372213586,6.512586511196127,4.012584373974768,4.012584373974768,single_atom
BH76_21,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,-12.300008984005968,-9.717773909722146,2.5822350742838225,2.5822350742838225,single_atom
BH76_22,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,19.80001476816057,23.416613777054177,3.6165990088936084,3.6165990088936084,single_atom
BH76_3,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,42.100031673542496,-41.33589695880638,-83.43592863234888,83.43592863234888,single_atom
BH76_31,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,3.200002133234244,-46.36086095043573,-49.56086308366997,49.56086308366997,single_atom
BH76_39,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,6.100004537109882,-57.89204859370639,-63.992053130816274,63.992053130816274,single_atom
BH76_40,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,8.000005960595084,12.016202205281775,4.016196244686691,4.016196244686691,single_atom
BH76_42,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,21.600016281859567,-46.63531202882479,-68.23532831068437,68.23532831068437,single_atom
BH76_44,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,15.000011568309205,-49.52019162749687,-64.52020319580608,64.52020319580608,single_atom
BH76_47,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,9.700007564507882,64.35034645299059,54.65033888848271,54.65033888848271,single_atom
BH76_52,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,6.800005160632242,-0.1174766246941886,-6.917481785326431,6.917481785326431,single_atom
BH76_55,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,1.6000010666171218,5.353458880840953,3.753457814223831,3.753457814223831,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,33.80002535607933,-28.870688497672298,-62.67071385375163,62.67071385375163,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,14.400010854573043,-0.3436453777214454,-14.743656232294489,14.743656232294489,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,2.900002403875639,-52.9062859072912,-55.80628831116684,55.80628831116684,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,10.400007560520766,3.75263855511034,-6.647369005410426,6.647369005410426,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,9.900007384080284,6.055254384541437,-3.844752999538848,3.844752999538848,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,30.50002331305889,-47.50079314350936,-78.00081645656826,78.00081645656826,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,MACE-POLAR-1-S,1.5000011568309202,-72.03913476950264,-73.53913592633356,73.53913592633356,single_atom
BH76_10,BH46,Barrier Heights,Barrier Height,wB97M-V,104.8000792760636,101.83145080456572,-2.9686284714978797,2.9686284714978797,single_atom
BH76_13,BH46,Barrier Heights,Barrier Height,wB97M-V,-0.6000007137361577,-1.0805197330599894,-0.4805190193238317,0.4805190193238317,single_atom
BH76_17,BH46,Barrier Heights,Barrier Height,wB97M-V,2.5000021372213586,2.877951971965673,0.37794983474431465,0.37794983474431465,single_atom
BH76_21,BH46,Barrier Heights,Barrier Height,wB97M-V,-12.300008984005968,-12.533766303274666,-0.23375731926869747,0.23375731926869747,single_atom
BH76_22,BH46,Barrier Heights,Barrier Height,wB97M-V,19.80001476816057,20.18435108056157,0.3843363124010004,0.3843363124010004,single_atom
BH76_3,BH46,Barrier Heights,Barrier Height,wB97M-V,42.100031673542496,37.342640132030425,-4.757391541512071,4.757391541512071,single_atom
BH76_31,BH46,Barrier Heights,Barrier Height,wB97M-V,3.200002133234244,3.3612912071049137,0.1612890738706696,0.1612890738706696,single_atom
BH76_39,BH46,Barrier Heights,Barrier Height,wB97M-V,6.100004537109882,4.873631020007609,-1.2263735171022727,1.2263735171022727,single_atom
BH76_40,BH46,Barrier Heights,Barrier Height,wB97M-V,8.000005960595084,5.975475658484788,-2.0245303021102963,2.0245303021102963,single_atom
BH76_42,BH46,Barrier Heights,Barrier Height,wB97M-V,21.600016281859567,19.277367335545524,-2.322648946314043,2.322648946314043,single_atom
BH76_44,BH46,Barrier Heights,Barrier Height,wB97M-V,15.000011568309205,14.423764535453426,-0.5762470328557789,0.5762470328557789,single_atom
BH76_47,BH46,Barrier Heights,Barrier Height,wB97M-V,9.700007564507882,8.853194134174096,-0.8468134303337855,0.8468134303337855,single_atom
BH76_52,BH46,Barrier Heights,Barrier Height,wB97M-V,6.800005160632242,6.036648921560808,-0.7633562390714346,0.7633562390714346,single_atom
BH76_55,BH46,Barrier Heights,Barrier Height,wB97M-V,1.6000010666171218,-2.1231516363338336,-3.7231527029509555,3.7231527029509555,single_atom
BH76_56,BH46,Barrier Heights,Barrier Height,wB97M-V,33.80002535607933,29.181932760187788,-4.618092595891543,4.618092595891543,single_atom
BH76_57,BH46,Barrier Heights,Barrier Height,wB97M-V,14.400010854573043,11.707560472291132,-2.692450382281912,2.692450382281912,single_atom
BH76_59,BH46,Barrier Heights,Barrier Height,wB97M-V,2.900002403875639,3.339371610922215,0.439369207046576,0.439369207046576,single_atom
BH76_65,BH46,Barrier Heights,Barrier Height,wB97M-V,10.400007560520766,7.628605755948749,-2.771401804572017,2.771401804572017,single_atom
BH76_66,BH46,Barrier Heights,Barrier Height,wB97M-V,9.900007384080284,7.813476698612351,-2.0865306854679337,2.0865306854679337,single_atom
BH76_7,BH46,Barrier Heights,Barrier Height,wB97M-V,30.50002331305889,28.24913860922289,-2.2508847038360003,2.2508847038360003,single_atom
BH76_9,BH46,Barrier Heights,Barrier Height,wB97M-V,1.5000011568309202,-0.4977852562571784,-1.9977864130880985,1.9977864130880985,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-MP-0b3,-3.2100002416844418,-26.24089758868456,-23.03089734700012,23.03089734700012,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-MP-0b3,14.280000295168543,-4.945859155005705,-19.225859450174248,19.225859450174248,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-MP-0b3,4.560000278817111,-12.43468487278408,-16.994685151601193,16.994685151601193,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,-3.2100002416844418,-4.239015639281641,-1.0290153975971994,1.0290153975971994,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,14.280000295168543,15.991287891060985,1.7112875958924416,1.7112875958924416,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,4.560000278817111,4.972963567718896,0.4129632889017847,0.4129632889017847,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,-3.2100002416844418,-6.374645969424103,-3.164645727739661,3.164645727739661,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,14.280000295168543,18.666927900315223,4.3869276051466795,4.3869276051466795,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,4.560000278817111,4.508912766416637,-0.05108751240047393,0.05108751240047393,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-L,-3.2100002416844418,-3.944876192698232,-0.7348759510137901,0.7348759510137901,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-L,14.280000295168543,15.438393120111296,1.1583928249427533,1.1583928249427533,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-L,4.560000278817111,4.021226837579671,-0.5387734412374403,0.5387734412374403,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-M,-3.2100002416844418,-1.5956798923326851,1.6143203493517566,1.6143203493517566,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-M,14.280000295168543,15.159001202396498,0.8790009072279545,0.8790009072279545,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-M,4.560000278817111,5.334448428934286,0.7744481501171752,0.7744481501171752,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-S,-3.2100002416844418,-2.370536992358508,0.839463249325934,0.839463249325934,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-S,14.280000295168543,17.67407631701663,3.394076021848088,3.394076021848088,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,MACE-POLAR-1-S,4.560000278817111,9.5854147749307,5.025414496113588,5.025414496113588,single_atom
BH9_817,BH876,Barrier Heights,Barrier Height,wB97M-V,-3.2100002416844418,-7.634959665932392,-4.42495942424795,4.42495942424795,single_atom
BH9_819,BH876,Barrier Heights,Barrier Height,wB97M-V,14.280000295168543,13.42992833367111,-0.8500719614974326,0.8500719614974326,single_atom
BH9_826,BH876,Barrier Heights,Barrier Height,wB97M-V,4.560000278817111,2.852141566043572,-1.7078587127735392,1.7078587127735392,single_atom
ORBH35_CO3_17,ORBH35,Barrier Heights,Barrier Height,MACE-MP-0b3,21.755060067691364,-31.27307605214014,-53.0281361198315,53.0281361198315,single_atom
ORBH35_CO3_18,ORBH35,Barrier Heights,Barrier Height,MACE-MP-0b3,76.69131949350411,-0.6496360080043923,-77.3409555015085,77.3409555015085,single_atom
ORBH35_CO3_19,ORBH35,Barrier Heights,Barrier Height,MACE-MP-0b3,62.554614751794006,-1.306838952807222,-63.861453704601225,63.861453704601225,single_atom
ORBH35_CO3_17,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,21.755060067691364,4.272707507350364,-17.482352560341,17.482352560341,single_atom
ORBH35_CO3_18,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,76.69131949350411,67.62074115462164,-9.07057833888247,9.07057833888247,single_atom
ORBH35_CO3_19,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-100M,62.554614751794006,54.490532354236535,-8.06408239755747,8.06408239755747,single_atom
ORBH35_CO3_17,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,21.755060067691364,-11.544831142231896,-33.29989120992326,33.29989120992326,single_atom
ORBH35_CO3_18,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,76.69131949350411,45.54239255939728,-31.148926934106832,31.148926934106832,single_atom
ORBH35_CO3_19,ORBH35,Barrier Heights,Barrier Height,MACE-OMOL-0-4M,62.554614751794006,47.25250246760697,-15.302112284187032,15.302112284187032,single_atom
ORBH35_CO3_17,ORBH35,Barrier Heights,Barrier Height,MACE-POLAR-1-L,21.755060067691364,25.4524940232112,3.6974339555198377,3.6974339555198377,single_atom
ORBH35_CO3_18,ORBH35,Barrier Heights,Barrier Height,MACE-POLAR-1-L,76.69131949350411,89.14918409861417,12.45786460511006,12.45786460511006,single_atom
ORBH35_CO3_19,ORBH35,Barrier Heights,Barrier Height,MACE-POLAR-1-L,62.554614751794006,75.93670054584761,13.382085794053609,13.382085794053609,single_atom
