Identifier,Dataset,Subset,Source_Datatype,Model,Reference,Prediction,DeltaE,Abs_DeltaE,exclusion_type
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-40.6999984235146,-49.48251290111993,-8.782514477605332,8.782514477605332,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-65.97999758029796,-63.544967588620366,2.4350299916775953,2.4350299916775953,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-17.64999913749196,-11.033794014643314,6.616205122848646,6.616205122848646,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-105.5799957411454,-99.10991164095682,6.470084100188572,6.470084100188572,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-62.66999742882732,-50.803537293617175,11.866460135210147,11.866460135210147,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-60.939997734507074,-41.30493464026882,19.635063094238255,19.635063094238255,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-5.560000004188602,-1.777687634576107,3.782312369612495,3.782312369612495,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-57.7599974657585,-50.591076924352656,7.168920541405846,7.168920541405846,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-85.86999657952926,-99.57929872292456,-13.709302143395306,13.709302143395306,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-26.59999859347069,-18.93700940182419,7.662989191646499,7.662989191646499,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-81.6499966214947,-58.55771667238282,23.092279949111877,23.092279949111877,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-13.89999938296203,3.679374415059786,17.579373798021816,17.579373798021816,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-36.009998261975426,-23.555545692482877,12.454452569492549,12.454452569492549,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-40.6999984235146,-18.43305652374612,22.26694189976848,22.26694189976848,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-4M,-65.97999758029796,-60.12263596176664,5.857361618531321,5.857361618531321,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-17.64999913749196,-16.532905004653358,1.1170941328386021,1.1170941328386021,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-105.5799957411454,-100.2382662135024,5.341729527642997,5.341729527642997,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-62.66999742882732,-44.9132581004435,17.756739328383823,17.756739328383823,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-60.939997734507074,-41.083874270204205,19.85612346430287,19.85612346430287,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-5.560000004188602,0.8661887562801452,6.426188760468747,6.426188760468747,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-57.7599974657585,-40.24829284219496,17.511704623563546,17.511704623563546,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-85.86999657952926,-91.72857664055262,-5.8585800610233605,5.8585800610233605,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-26.59999859347069,-2.5034559828498737,24.096542610620816,24.096542610620816,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-81.6499966214947,-60.514555553212325,21.13544106828237,21.13544106828237,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-13.89999938296203,-6.991691810963803,6.908307571998226,6.908307571998226,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-36.009998261975426,-34.24805741319449,1.761940848780938,1.761940848780938,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-40.6999984235146,-36.23407561128409,4.4659228122305095,4.4659228122305095,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-L,-65.97999758029796,-56.98245448302074,8.997543097277223,8.997543097277223,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-17.64999913749196,-23.204077469191525,-5.554078331699564,5.554078331699564,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-105.5799957411454,-101.47255605611282,4.107439685032574,4.107439685032574,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-62.66999742882732,-53.41541055224621,9.254586876581115,9.254586876581115,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-60.939997734507074,-53.10229374433344,7.837703990173637,7.837703990173637,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-5.560000004188602,1.0869630309436258,6.646963035132227,6.646963035132227,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-57.7599974657585,-51.656540051205326,6.103457414553176,6.103457414553176,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-85.86999657952926,-88.94249667077929,-3.072500091250035,3.072500091250035,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-26.59999859347069,-14.058867433826745,12.541131159643946,12.541131159643946,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-81.6499966214947,-74.21439911372507,7.435597507769629,7.435597507769629,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-13.89999938296203,-9.047299220998813,4.852700161963217,4.852700161963217,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-36.009998261975426,-36.351781904032094,-0.34178364205666867,0.34178364205666867,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-40.6999984235146,-42.856980969317256,-2.1569825458026557,2.1569825458026557,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-M,-65.97999758029796,-65.2483751488606,0.7316224314373585,0.7316224314373585,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-17.64999913749196,-33.25619493808302,-15.60619580059106,15.60619580059106,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-105.5799957411454,-181.70370516866845,-76.12370942752305,76.12370942752305,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-62.66999742882732,-65.42019389707298,-2.7501964682456546,2.7501964682456546,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-60.939997734507074,-68.73948993964619,-7.799492205139117,7.799492205139117,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-5.560000004188602,-3.868022713337807,1.691977290850795,1.691977290850795,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-57.7599974657585,-60.88659721422734,-3.1265997484688413,3.1265997484688413,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-85.86999657952926,-164.20033067329754,-78.33033409376829,78.33033409376829,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-26.59999859347069,-26.640344204327786,-0.04034561085709498,0.04034561085709498,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-81.6499966214947,-85.11117649698191,-3.4611798754872183,3.4611798754872183,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-13.89999938296203,-17.493851905071605,-3.593852522109575,3.593852522109575,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-36.009998261975426,-51.22138660661215,-15.211388344636724,15.211388344636724,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-40.6999984235146,-55.04268056835625,-14.342682144841653,14.342682144841653,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,MACE-POLAR-1-S,-65.97999758029796,-62.49731163329027,3.4826859470076883,3.4826859470076883,single_atom
BDE99_1,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-17.64999913749196,-18.74985871253946,-1.0998595750474998,1.0998595750474998,single_atom
BDE99_12,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-105.5799957411454,-103.7048288836004,1.875166857544997,1.875166857544997,single_atom
BDE99_3,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-62.66999742882732,-60.0937737238428,2.576223704984521,2.576223704984521,single_atom
BDE99_4,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-60.939997734507074,-57.04185962214195,3.8981381123651246,3.8981381123651246,single_atom
BDE99_5,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-5.560000004188602,-0.9074485412940716,4.652551462894531,4.652551462894531,single_atom
BDE99_55,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-57.7599974657585,-54.18054888768057,3.5794485780779297,3.5794485780779297,single_atom
BDE99_57,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-85.86999657952926,-90.75458084012462,-4.884584260595361,4.884584260595361,single_atom
BDE99_58,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-26.59999859347069,-18.23115774976568,8.368840843705012,8.368840843705012,single_atom
BDE99_6,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-81.6499966214947,-76.92984601023682,4.720150611257878,4.720150611257878,single_atom
BDE99_7,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-13.89999938296203,-8.559674569660347,5.340324813301683,5.340324813301683,single_atom
BDE99_8,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-36.009998261975426,-35.89862693928336,0.11137132269206518,0.11137132269206518,single_atom
BDE99_9,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-40.6999984235146,-40.06812361702644,0.6318748064881632,0.6318748064881632,single_atom
BDE99_97,BDE99MR,Bond Dissociation Energies,Thermochemistry,wB97M-V,-65.97999758029796,-64.68279550005312,1.297202080244844,1.297202080244844,single_atom
BDE99_10,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-100.7799956788414,-97.40711696280574,3.3728787160356575,3.3728787160356575,single_atom
BDE99_11,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-59.019997584083576,-54.76171867074503,4.258278913338543,4.258278913338543,single_atom
BDE99_13,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-51.44999813817338,-51.251805134864014,0.1981930033093633,0.1981930033093633,single_atom
BDE99_14,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-75.13999684682771,-96.89516544395092,-21.755168597123202,21.755168597123202,single_atom
BDE99_15,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-118.09999511403888,-125.59493425941534,-7.494939145376463,7.494939145376463,single_atom
BDE99_16,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-42.3599981809845,-74.015180107995,-31.655181927010496,31.655181927010496,single_atom
BDE99_17,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-84.76999631686209,-74.88520196952057,9.884794347341526,9.884794347341526,single_atom
BDE99_19,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-116.8499949866924,-64.43284171526031,52.417153271432085,52.417153271432085,single_atom
BDE99_20,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-215.1099910563931,-190.02564728901925,25.084343767373866,25.084343767373866,single_atom
BDE99_24,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-53.13999786857913,-53.49270720563272,-0.3527093370535894,0.3527093370535894,single_atom
BDE99_25,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-122.7899946480686,-131.72641092211794,-8.936416274049336,8.936416274049336,single_atom
BDE99_28,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-43.04999818601876,-37.14328227276746,5.906715913251304,5.906715913251304,single_atom
BDE99_30,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-173.5299927992505,-191.5145349582652,-17.984542159014694,17.984542159014694,single_atom
BDE99_34,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-161.84999329607052,-186.97252936899432,-25.122536072923793,25.122536072923793,single_atom
BDE99_35,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-124.31999515032588,-114.49907051786803,9.820924632457846,9.820924632457846,single_atom
BDE99_36,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-95.23999628411951,-82.36262719444932,12.877369089670196,12.877369089670196,single_atom
BDE99_37,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-183.90999222019084,-187.30318611703413,-3.393193896843286,3.393193896843286,single_atom
BDE99_38,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-19.68999917965889,-49.51686886428626,-29.82686968462737,29.82686968462737,single_atom
BDE99_39,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-195.19999207520456,-204.4016775478274,-9.201685472622842,9.201685472622842,single_atom
BDE99_40,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-108.55999556281208,-146.41047546266438,-37.8504798998523,37.8504798998523,single_atom
BDE99_41,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-130.40999467638136,-161.01608902435575,-30.60609434797439,30.60609434797439,single_atom
BDE99_43,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-42.82999838448911,-72.49709483970966,-29.667096455220552,29.667096455220552,single_atom
BDE99_45,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-35.1899983742191,-57.13782187813326,-21.947823503914158,21.947823503914158,single_atom
BDE99_46,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-100.0299957279354,-84.21367699460511,15.816318733330291,15.816318733330291,single_atom
BDE99_47,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-107.66999573820544,-99.57294995618152,8.097045782023926,8.097045782023926,single_atom
BDE99_48,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-103.18999601472676,-74.47421570503677,28.71578030968999,28.71578030968999,single_atom
BDE99_50,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-22.82999885698352,-53.74601895266005,-30.916020095676533,30.916020095676533,single_atom
BDE99_51,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-132.06999443385126,-86.72130014006615,45.348694293785115,45.348694293785115,single_atom
BDE99_52,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-229.1999902679489,-206.2080721159805,22.991918151968378,22.991918151968378,single_atom
BDE99_54,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-96.17999606361928,-79.36695487438627,16.81304118923302,16.81304118923302,single_atom
BDE99_59,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-93.55999591718287,-85.85983327856556,7.700162638617314,7.700162638617314,single_atom
BDE99_61,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-77.39999669052429,-79.13470068161902,-1.734703991094733,1.734703991094733,single_atom
BDE99_62,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-60.87999778863536,-67.83109951375225,-6.951101725116892,6.951101725116892,single_atom
BDE99_63,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-68.32999734280212,-79.8035366798719,-11.47353933706978,11.47353933706978,single_atom
BDE99_64,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-54.70999770724145,-58.15451281609294,-3.4445151088514905,3.4445151088514905,single_atom
BDE99_65,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-125.76999509724476,-111.77131681361116,13.998678283633595,13.998678283633595,single_atom
BDE99_69,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-141.76999384073596,-145.72961581718485,-3.9596219764488865,3.9596219764488865,single_atom
BDE99_70,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-65.46999741287885,-58.27587037892316,7.194127033955695,7.194127033955695,single_atom
BDE99_71,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-115.4299950127094,-102.69647793512338,12.733517077586015,12.733517077586015,single_atom
BDE99_72,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-99.49999557855908,-103.9440149717437,-4.444019393184618,4.444019393184618,single_atom
BDE99_76,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-127.80999451190225,-116.77609551084808,11.033899001054166,11.033899001054166,single_atom
BDE99_79,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-86.14999632693062,-97.073767749616,-10.923771422685377,10.923771422685377,single_atom
BDE99_80,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-40.55999854981392,-64.11427636972375,-23.554277819909835,23.554277819909835,single_atom
BDE99_81,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-169.18999294947247,-169.0348661776346,0.15512677183787105,0.15512677183787105,single_atom
BDE99_82,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-132.30999421733813,-120.77576523975004,11.534228977588086,11.534228977588086,single_atom
BDE99_84,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-139.3599941323601,-115.73991453477372,23.620079597586383,23.620079597586383,single_atom
BDE99_86,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-115.08999531943633,-112.64022159120115,2.449773728235172,2.449773728235172,single_atom
BDE99_87,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-112.54999510082892,-102.70668166822944,9.843313432599487,9.843313432599487,single_atom
BDE99_88,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-117.12999536160324,-113.19065014035152,3.9393452212517133,3.9393452212517133,single_atom
BDE99_89,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-106.51999552064515,-99.4611186252426,7.058876895402548,7.058876895402548,single_atom
BDE99_90,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-126.05999483562476,-121.71232572821702,4.347669107407739,4.347669107407739,single_atom
BDE99_91,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-104.09999582129066,-83.51658216432885,20.58341365696181,20.58341365696181,single_atom
BDE99_93,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-104.52999543337133,-113.55153225626924,-9.021536822897914,9.021536822897914,single_atom
BDE99_94,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-82.31999664457172,-85.51498074414452,-3.1949840995728067,3.1949840995728067,single_atom
BDE99_95,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-86.31999617356716,-104.39990525067564,-18.079909077108482,18.079909077108482,single_atom
BDE99_96,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-MP-0b3,-134.1599944309113,-143.18622155071145,-9.026227119800154,9.026227119800154,single_atom
BDE99_10,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-100.7799956788414,-96.25170661289448,4.528289065946922,4.528289065946922,single_atom
BDE99_11,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-59.019997584083576,-54.59090393748941,4.429093646594168,4.429093646594168,single_atom
BDE99_13,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-51.44999813817338,-52.47146903610304,-1.0214708979296603,1.0214708979296603,single_atom
BDE99_14,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-75.13999684682771,-79.23344043929093,-4.093443592463217,4.093443592463217,single_atom
BDE99_15,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-118.09999511403888,-134.77577368179888,-16.675778567760005,16.675778567760005,single_atom
BDE99_16,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-42.3599981809845,-44.986613333644414,-2.626615152659916,2.626615152659916,single_atom
BDE99_17,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-84.76999631686209,-82.66605808475295,2.1039382321091438,2.1039382321091438,single_atom
BDE99_19,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-116.8499949866924,-117.87061749208064,-1.0206225053882463,1.0206225053882463,single_atom
BDE99_20,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-215.1099910563931,-209.68981403838944,5.42017701800367,5.42017701800367,single_atom
BDE99_24,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-53.13999786857913,-50.84564149986066,2.294356368718468,2.294356368718468,single_atom
BDE99_25,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-122.7899946480686,-122.60463021480682,0.18536443326178187,0.18536443326178187,single_atom
BDE99_28,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-43.04999818601876,-40.514174229412994,2.5358239566057676,2.5358239566057676,single_atom
BDE99_30,BDE99nonMR,Bond Dissociation Energies,Thermochemistry,MACE-OMOL-0-100M,-173.5299927992505,-176.85319898272022,-3.323206183469722,3.323206183469722,single_atom
